dateTimeStamp,TC_gaze,TC_exposure_only
2023-09-25 13:27:08,1,0
2023-09-25 13:27:10,1,0
2023-09-25 13:27:12,1,0
2023-09-25 13:27:14,0,1
2023-09-25 13:27:16,0,1
2023-09-25 13:27:18,0,1
2023-09-25 13:27:20,0,1
2023-09-25 13:27:22,0,1
2023-09-25 13:27:24,0,1
2023-09-25 13:27:26,0,1
2023-09-25 13:27:28,0,1
2023-09-25 13:27:30,0,1
2023-09-25 13:27:32,0,1
2023-09-25 13:27:34,0,1
2023-09-25 13:27:36,0,1
2023-09-25 13:27:38,0,1
2023-09-25 13:27:40,1,0
2023-09-25 13:27:42,0,1
2023-09-25 13:27:44,1,0
2023-09-25 13:27:46,0,1
2023-09-25 13:27:48,0,1
2023-09-25 13:27:50,0,1
2023-09-25 13:27:52,0,1
2023-09-25 13:27:54,0,1
2023-09-25 13:27:56,0,1
2023-09-25 13:27:58,1,0
2023-09-25 13:28:00,1,0
2023-09-25 13:28:02,0,1
2023-09-25 13:28:04,0,1
2023-09-25 13:28:06,0,1
2023-09-25 13:28:08,0,1
2023-09-25 13:28:10,0,1
2023-09-25 13:28:12,0,1
2023-09-25 13:28:14,1,0
2023-09-25 13:28:16,0,1
2023-09-25 13:28:18,1,0
2023-09-25 13:28:20,1,0
2023-09-25 13:28:22,0,1
2023-09-25 13:28:24,1,0
2023-09-25 13:28:26,1,0
2023-09-25 13:28:28,1,0
2023-09-25 13:28:30,1,0
2023-09-25 13:28:32,1,0
2023-09-25 13:28:34,0,1
2023-09-25 13:28:36,0,1
2023-09-25 13:28:38,0,1
2023-09-25 13:28:40,0,1
2023-09-25 13:28:42,0,1
2023-09-25 13:28:44,0,1
2023-09-25 13:28:46,1,0
2023-09-25 13:28:48,0,1
2023-09-25 13:28:50,0,1
2023-09-25 13:28:52,0,1
2023-09-25 13:28:54,0,1
2023-09-25 13:28:56,0,1
2023-09-25 13:28:58,0,1
2023-09-25 13:29:00,0,1
2023-09-25 13:29:02,0,1
2023-09-25 13:29:04,0,1
2023-09-25 13:29:06,0,1
2023-09-25 13:29:08,0,1
2023-09-25 13:29:10,0,1
2023-09-25 13:29:12,0,1
2023-09-25 13:29:14,0,1
2023-09-25 13:29:16,0,1
2023-09-25 13:29:18,0,1
2023-09-25 13:29:20,0,1
2023-09-25 13:29:22,0,1
2023-09-25 13:29:24,0,1
2023-09-25 13:29:26,0,1
2023-09-25 13:29:28,0,1
2023-09-25 13:29:30,0,1
2023-09-25 13:29:32,0,1
2023-09-25 13:29:34,1,0
2023-09-25 13:29:36,1,0
2023-09-25 13:29:38,0,1
2023-09-25 13:29:40,0,1
2023-09-25 13:29:42,1,0
2023-09-25 13:29:44,1,0
2023-09-25 13:29:46,1,0
2023-09-25 13:29:48,1,0
2023-09-25 13:29:50,1,0
2023-09-25 13:29:52,0,1
2023-09-25 13:29:54,0,1
2023-09-25 13:29:56,0,1
2023-09-25 13:29:58,1,0
2023-09-25 13:30:00,1,0
2023-09-25 13:30:02,1,0
2023-09-25 13:30:04,0,1
2023-09-25 13:30:06,0,1
2023-09-25 13:30:08,0,1
2023-09-25 13:30:10,0,1
2023-09-25 13:30:12,0,1
2023-09-25 13:30:14,0,1
2023-09-25 13:30:16,0,1
2023-09-25 13:30:18,0,1
2023-09-25 13:30:20,0,1
2023-09-25 13:30:22,0,1
2023-09-25 13:30:24,0,1
2023-09-25 13:30:26,0,1
2023-09-25 13:30:28,0,1
2023-09-25 13:30:30,0,1
2023-09-25 13:30:32,0,1
2023-09-25 13:30:34,0,1
2023-09-25 13:30:36,0,1
2023-09-25 13:30:38,0,1
2023-09-25 13:30:40,0,1
2023-09-25 13:30:41,0,1
2023-09-25 13:30:43,0,1
2023-09-25 13:30:45,0,1
2023-09-25 13:30:47,0,1
2023-09-25 13:30:49,0,1
2023-09-25 13:30:51,0,1
2023-09-25 13:30:53,0,1
2023-09-25 13:30:55,0,1
2023-09-25 13:30:57,0,1
2023-09-25 13:30:59,0,1
2023-09-25 13:31:01,0,1
2023-09-25 13:31:03,0,1
2023-09-25 13:31:05,0,1
2023-09-25 13:31:07,0,1
2023-09-25 13:31:09,0,1
2023-09-25 13:31:11,0,1
2023-09-25 13:31:13,0,1
2023-09-25 13:31:15,0,1
2023-09-25 13:31:17,0,1
2023-09-25 13:31:19,0,1
2023-09-25 13:31:21,0,1
2023-09-25 13:31:23,0,1
2023-09-25 13:31:25,0,1
2023-09-25 13:31:27,0,1
2023-09-25 13:31:29,0,1
2023-09-25 13:31:31,0,1
2023-09-25 13:31:33,0,1
2023-09-25 13:31:35,0,1
2023-09-25 13:31:37,0,1
2023-09-25 13:31:39,0,1
2023-09-25 13:31:41,0,1
2023-09-25 13:31:43,0,1
2023-09-25 13:31:45,0,1
2023-09-25 13:31:47,0,1
2023-09-25 13:31:49,0,1
2023-09-25 13:31:51,0,1
2023-09-25 13:31:53,0,1
2023-09-25 13:31:55,0,1
2023-09-25 13:31:57,0,1
2023-09-25 13:31:59,0,1
2023-09-25 13:32:01,0,1
2023-09-25 13:32:03,0,1
2023-09-25 13:32:05,0,1
2023-09-25 13:32:07,0,1
2023-09-25 13:32:09,0,1
2023-09-25 13:32:11,0,1
2023-09-25 13:32:13,0,1
2023-09-25 13:32:15,0,1
2023-09-25 13:32:17,0,1
2023-09-25 13:32:19,0,1
2023-09-25 13:32:21,0,1
2023-09-25 13:32:23,0,1
2023-09-25 13:32:25,0,1
2023-09-25 13:32:27,0,1
2023-09-25 13:32:29,0,1
2023-09-25 13:32:31,0,1
2023-09-25 13:32:33,0,1
2023-09-25 13:32:35,0,1
2023-09-25 13:32:37,0,1
2023-09-25 13:32:39,0,1
2023-09-25 13:32:41,0,1
2023-09-25 13:32:43,0,1
2023-09-25 13:32:45,0,1
2023-09-25 13:32:47,0,1
2023-09-25 13:32:49,0,1
2023-09-25 13:32:51,0,1
2023-09-25 13:32:53,0,1
2023-09-25 13:32:55,0,1
2023-09-25 13:32:57,0,1
2023-09-25 13:32:59,0,1
2023-09-25 13:33:01,0,1
2023-09-25 13:33:03,0,1
2023-09-25 13:33:05,1,0
2023-09-25 13:33:07,1,0
2023-09-25 13:33:09,0,1
2023-09-25 13:33:11,0,1
2023-09-25 13:33:13,0,1
2023-09-25 13:33:15,0,0
2023-09-25 13:33:17,0,0
2023-09-25 13:33:19,1,0
2023-09-25 13:33:21,0,0
2023-09-25 13:33:23,1,0
2023-09-25 13:33:25,1,0
2023-09-25 13:33:27,0,1
2023-09-25 13:33:29,0,1
2023-09-25 13:33:31,0,1
2023-09-25 13:33:33,0,1
2023-09-25 13:33:35,0,1
2023-09-25 13:33:37,1,0
2023-09-25 13:33:39,0,1
2023-09-25 13:33:40,0,1
2023-09-25 13:33:42,0,1
2023-09-25 13:33:44,0,1
2023-09-25 13:33:46,0,1
2023-09-25 13:33:48,0,1
2023-09-25 13:33:50,0,1
2023-09-25 13:33:52,0,1
2023-09-25 13:33:54,0,1
2023-09-25 13:33:56,1,0
2023-09-25 13:33:58,0,1
2023-09-25 13:34:00,0,1
2023-09-25 13:34:02,0,1
2023-09-25 13:34:04,0,1
2023-09-25 13:34:06,0,1
2023-09-25 13:34:08,1,0
2023-09-25 13:34:10,1,0
2023-09-25 13:34:12,1,0
2023-09-25 13:34:14,1,0
2023-09-25 13:34:16,1,0
2023-09-25 13:34:18,0,1
2023-09-25 13:34:20,0,1
2023-09-25 13:34:22,0,1
2023-09-25 13:34:24,0,0
2023-09-25 13:34:26,1,0
2023-09-25 13:34:28,1,0
2023-09-25 13:34:30,1,0
2023-09-25 13:34:32,1,0
2023-09-25 13:34:34,1,0
2023-09-25 13:34:35,1,0
2023-09-25 13:34:37,1,0
2023-09-25 13:34:39,1,0
2023-09-25 13:34:41,1,0
2023-09-25 13:34:43,1,0
2023-09-25 13:34:45,1,0
2023-09-25 13:34:47,1,0
2023-09-25 13:34:49,1,0
2023-09-25 13:34:51,1,0
2023-09-25 13:34:53,1,0
2023-09-25 13:34:55,1,0
2023-09-25 13:34:57,1,0
2023-09-25 13:34:59,1,0
2023-09-25 13:35:01,1,0
2023-09-25 13:35:03,1,0
2023-09-25 13:35:05,1,0
2023-09-25 13:35:07,1,0
2023-09-25 13:35:09,1,0
2023-09-25 13:35:11,1,0
2023-09-25 13:35:13,1,0
2023-09-25 13:35:15,1,0
2023-09-25 13:35:17,0,1
2023-09-25 13:35:19,1,0
2023-09-25 13:35:21,1,0
2023-09-25 13:35:23,0,1
2023-09-25 13:35:25,1,0
2023-09-25 13:35:27,1,0
2023-09-25 13:35:29,0,1
2023-09-25 13:35:31,0,0
2023-09-25 13:35:32,0,1
2023-09-25 13:35:34,1,0
2023-09-25 13:35:36,1,0
2023-09-25 13:35:38,1,0
2023-09-25 13:35:40,0,0
2023-09-25 13:35:42,0,0
2023-09-25 13:35:44,0,1
2023-09-25 13:35:46,0,1
2023-09-25 13:35:48,0,1
2023-09-25 13:35:50,0,1
2023-09-25 13:35:52,1,0
2023-09-25 13:35:54,0,1
2023-09-25 13:35:56,1,0
2023-09-25 13:35:58,0,1
2023-09-25 13:36:00,0,1
2023-09-25 13:36:02,1,0
2023-09-25 13:36:04,1,0
2023-09-25 13:36:06,0,1
2023-09-25 13:36:08,0,1
2023-09-25 13:36:10,1,0
2023-09-25 13:36:12,1,0
2023-09-25 13:36:14,0,1
2023-09-25 13:36:16,0,1
2023-09-25 13:36:18,1,0
2023-09-25 13:36:20,0,1
2023-09-25 13:36:22,0,1
2023-09-25 13:36:24,0,0
2023-09-25 13:36:26,1,0
2023-09-25 13:36:28,0,1
2023-09-25 13:36:29,0,1
2023-09-25 13:36:31,1,0
2023-09-25 13:36:33,1,0
2023-09-25 13:36:35,1,0
2023-09-25 13:36:37,0,1
2023-09-25 13:36:39,0,1
2023-09-25 13:36:41,0,1
2023-09-25 13:36:43,1,0
2023-09-25 13:36:45,0,1
2023-09-25 13:36:47,0,1
2023-09-25 13:36:49,1,0
2023-09-25 13:36:51,0,1
2023-09-25 13:36:53,0,1
2023-09-25 13:36:55,0,1
2023-09-25 13:36:57,1,0
2023-09-25 13:36:59,0,0
2023-09-25 13:37:01,0,1
2023-09-25 13:37:03,0,1
2023-09-25 13:37:05,0,1
2023-09-25 13:37:07,0,1
2023-09-25 13:37:09,1,0
2023-09-25 13:37:11,1,0
2023-09-25 13:37:13,0,0
2023-09-25 13:37:15,1,0
2023-09-25 13:37:17,0,1
2023-09-25 13:37:19,1,0
2023-09-25 13:37:21,0,1
2023-09-25 13:37:23,1,0
2023-09-25 13:37:24,1,0
2023-09-25 13:37:26,1,0
2023-09-25 13:37:28,1,0
2023-09-25 13:37:30,1,0
2023-09-25 13:37:32,1,0
2023-09-25 13:37:34,1,0
2023-09-25 13:37:36,1,0
2023-09-25 13:37:38,1,0
2023-09-25 13:37:40,1,0
2023-09-25 13:37:42,1,0
2023-09-25 13:37:44,1,0
2023-09-25 13:37:46,1,0
2023-09-25 13:37:48,1,0
2023-09-25 13:37:50,1,0
2023-09-25 13:37:52,1,0
2023-09-25 13:37:54,1,0
2023-09-25 13:37:56,1,0
2023-09-25 13:37:58,1,0
2023-09-25 13:38:00,1,0
2023-09-25 13:38:02,1,0
2023-09-25 13:38:04,1,0
2023-09-25 13:38:06,1,0
2023-09-25 13:38:08,1,0
2023-09-25 13:38:10,1,0
2023-09-25 13:38:12,1,0
2023-09-25 13:38:14,1,0
2023-09-25 13:38:16,1,0
2023-09-25 13:38:18,1,0
2023-09-25 13:38:20,1,0
2023-09-25 13:38:21,1,0
2023-09-25 13:38:23,1,0
2023-09-25 13:38:25,1,0
2023-09-25 13:38:27,1,0
2023-09-25 13:38:29,1,0
2023-09-25 13:38:31,1,0
2023-09-25 13:38:33,1,0
2023-09-25 13:38:35,1,0
2023-09-25 13:38:37,1,0
2023-09-25 13:38:39,1,0
2023-09-25 13:38:41,1,0
2023-09-25 13:38:43,1,0
2023-09-25 13:38:45,1,0
2023-09-25 13:38:47,1,0
2023-09-25 13:38:49,1,0
2023-09-25 13:38:51,1,0
2023-09-25 13:38:53,1,0
2023-09-25 13:38:55,1,0
2023-09-25 13:38:57,1,0
2023-09-25 13:38:59,1,0
2023-09-25 13:39:01,1,0
2023-09-25 13:39:03,1,0
2023-09-25 13:39:05,1,0
2023-09-25 13:39:07,1,0
2023-09-25 13:39:09,1,0
2023-09-25 13:39:11,1,0
2023-09-25 13:39:13,1,0
2023-09-25 13:39:15,0,0
2023-09-25 13:39:17,1,0
2023-09-25 13:39:18,1,0
2023-09-25 13:39:20,1,0
2023-09-25 13:39:22,1,0
2023-09-25 13:39:24,1,0
2023-09-25 13:39:26,1,0
2023-09-25 13:39:28,1,0
2023-09-25 13:39:30,1,0
2023-09-25 13:39:32,1,0
2023-09-25 13:39:34,1,0
2023-09-25 13:39:36,1,0
2023-09-25 13:39:38,1,0
2023-09-25 13:39:40,1,0
2023-09-25 13:39:42,1,0
2023-09-25 13:39:44,1,0
2023-09-25 13:39:46,0,0
2023-09-25 13:39:48,0,1
2023-09-25 13:39:50,0,1
2023-09-25 13:39:52,0,0
2023-09-25 13:39:54,1,0
2023-09-25 13:39:56,1,0
2023-09-25 13:39:58,1,0
2023-09-25 13:40:00,1,0
2023-09-25 13:40:02,1,0
2023-09-25 13:40:04,1,0
2023-09-25 13:40:06,1,0
2023-09-25 13:40:08,0,1
2023-09-25 13:40:10,0,1
2023-09-25 13:40:12,0,1
2023-09-25 13:40:14,0,1
2023-09-25 13:40:15,0,1
2023-09-25 13:40:17,0,0
2023-09-25 13:40:19,0,0
2023-09-25 13:40:21,0,0
2023-09-25 13:40:23,0,0
2023-09-25 13:40:25,0,0
2023-09-25 13:40:27,1,0
2023-09-25 13:40:29,0,1
2023-09-25 13:40:31,0,1
2023-09-25 13:40:33,0,1
2023-09-25 13:40:35,0,1
2023-09-25 13:40:37,0,1
2023-09-25 13:40:39,0,1
2023-09-25 13:40:41,0,1
2023-09-25 13:40:43,0,1
2023-09-25 13:40:45,1,0
2023-09-25 13:40:47,1,0
2023-09-25 13:40:49,0,1
2023-09-25 13:40:51,0,1
2023-09-25 13:40:53,1,0
2023-09-25 13:40:55,0,1
2023-09-25 13:40:57,0,1
2023-09-25 13:40:59,0,1
2023-09-25 13:41:01,0,1
2023-09-25 13:41:03,0,1
2023-09-25 13:41:05,0,1
2023-09-25 13:41:07,0,1
2023-09-25 13:41:09,0,1
2023-09-25 13:41:11,0,1
2023-09-25 13:41:12,1,0
2023-09-25 13:41:14,0,1
2023-09-25 13:41:16,0,1
2023-09-25 13:41:18,0,1
2023-09-25 13:41:20,1,0
2023-09-25 13:41:22,0,1
2023-09-25 13:41:24,0,1
2023-09-25 13:41:26,0,1
2023-09-25 13:41:28,0,1
2023-09-25 13:41:30,0,1
2023-09-25 13:41:32,0,1
2023-09-25 13:41:34,0,1
2023-09-25 13:41:36,0,1
2023-09-25 13:41:38,0,1
2023-09-25 13:41:40,0,1
2023-09-25 13:41:42,0,1
2023-09-25 13:41:44,0,1
2023-09-25 13:41:46,0,1
2023-09-25 13:41:48,0,1
2023-09-25 13:41:50,0,1
2023-09-25 13:41:52,0,1
2023-09-25 13:41:54,0,1
2023-09-25 13:41:56,0,0
2023-09-25 13:41:58,0,0
2023-09-25 13:42:00,0,1
2023-09-25 13:42:02,0,1
2023-09-25 13:42:04,0,1
2023-09-25 13:42:06,0,0
2023-09-25 13:42:07,1,0
2023-09-25 13:42:09,0,1
2023-09-25 13:42:11,0,0
2023-09-25 13:42:13,0,1
2023-09-25 13:42:15,0,1
2023-09-25 13:42:17,1,0
2023-09-25 13:42:19,0,1
2023-09-25 13:42:21,1,0
2023-09-25 13:42:23,1,0
2023-09-25 13:42:25,1,0
2023-09-25 13:42:27,1,0
2023-09-25 13:42:29,1,0
2023-09-25 13:42:31,1,0
2023-09-25 13:42:33,1,0
2023-09-25 13:42:35,1,0
2023-09-25 13:42:37,1,0
2023-09-25 13:42:39,1,0
2023-09-25 13:42:41,1,0
2023-09-25 13:42:43,1,0
2023-09-25 13:42:45,1,0
2023-09-25 13:42:47,1,0
2023-09-25 13:42:49,1,0
2023-09-25 13:42:51,1,0
2023-09-25 13:42:53,1,0
2023-09-25 13:42:55,1,0
2023-09-25 13:42:57,1,0
2023-09-25 13:42:59,1,0
2023-09-25 13:43:01,1,0
2023-09-25 13:43:03,1,0
2023-09-25 13:43:04,1,0
2023-09-25 13:43:06,1,0
2023-09-25 13:43:08,1,0
2023-09-25 13:43:10,1,0
2023-09-25 13:43:12,1,0
2023-09-25 13:43:14,1,0
2023-09-25 13:43:16,1,0
2023-09-25 13:43:18,0,1
2023-09-25 13:43:20,1,0
2023-09-25 13:43:22,1,0
2023-09-25 13:43:24,1,0
2023-09-25 13:43:26,1,0
2023-09-25 13:43:28,1,0
2023-09-25 13:43:30,1,0
2023-09-25 13:43:32,1,0
2023-09-25 13:43:34,1,0
2023-09-25 13:43:36,1,0
2023-09-25 13:43:38,1,0
2023-09-25 13:43:40,1,0
2023-09-25 13:43:42,0,1
2023-09-25 13:43:44,0,1
2023-09-25 13:43:46,0,1
2023-09-25 13:43:48,0,1
2023-09-25 13:43:50,0,1
2023-09-25 13:43:52,0,1
2023-09-25 13:43:54,1,0
2023-09-25 13:43:56,0,1
2023-09-25 13:43:58,1,0
2023-09-25 13:44:00,1,0
2023-09-25 13:44:02,0,1
2023-09-25 13:44:04,0,1
2023-09-25 13:44:06,0,1
2023-09-25 13:44:08,0,1
2023-09-25 13:44:10,0,0
2023-09-25 13:44:12,0,1
2023-09-25 13:44:14,0,1
2023-09-25 13:44:16,0,1
2023-09-25 13:44:18,0,1
2023-09-25 13:44:20,1,0
2023-09-25 13:44:22,0,1
2023-09-25 13:44:24,0,1
2023-09-25 13:44:26,0,1
2023-09-25 13:44:28,0,1
2023-09-25 13:44:30,0,1
2023-09-25 13:44:32,0,1
2023-09-25 13:44:34,0,1
2023-09-25 13:44:36,0,0
2023-09-25 13:44:38,0,1
2023-09-25 13:44:40,0,1
2023-09-25 13:44:42,1,0
2023-09-25 13:44:44,1,0
2023-09-25 13:44:46,1,0
2023-09-25 13:44:48,0,1
2023-09-25 13:44:50,0,1
2023-09-25 13:44:52,1,0
2023-09-25 13:44:54,1,0
2023-09-25 13:44:56,1,0
2023-09-25 13:44:58,1,0
2023-09-25 13:45:00,0,1
2023-09-25 13:45:02,0,1
2023-09-25 13:45:04,1,0
2023-09-25 13:45:06,1,0
2023-09-25 13:45:08,1,0
2023-09-25 13:45:10,1,0
2023-09-25 13:45:12,1,0
2023-09-25 13:45:14,1,0
2023-09-25 13:45:16,1,0
2023-09-25 13:45:18,1,0
2023-09-25 13:45:20,1,0
2023-09-25 13:45:22,1,0
2023-09-25 13:45:24,0,1
2023-09-25 13:45:26,1,0
2023-09-25 13:45:28,1,0
2023-09-25 13:45:30,1,0
2023-09-25 13:45:32,0,1
2023-09-25 13:45:34,1,0
2023-09-25 13:45:36,1,0
2023-09-25 13:45:38,0,1
2023-09-25 13:45:40,1,0
2023-09-25 13:45:42,1,0
2023-09-25 13:45:44,1,0
2023-09-25 13:45:46,1,0
2023-09-25 13:45:48,1,0
2023-09-25 13:45:50,1,0
2023-09-25 13:45:52,1,0
2023-09-25 13:45:54,1,0
2023-09-25 13:45:56,1,0
2023-09-25 13:45:58,1,0
2023-09-25 13:46:00,1,0
2023-09-25 13:46:02,1,0
2023-09-25 13:46:03,1,0
2023-09-25 13:46:05,1,0
2023-09-25 13:46:07,1,0
2023-09-25 13:46:09,0,1
2023-09-25 13:46:11,1,0
2023-09-25 13:46:13,1,0
2023-09-25 13:46:15,0,1
2023-09-25 13:46:17,0,1
2023-09-25 13:46:19,0,1
2023-09-25 13:46:21,0,1
2023-09-25 13:46:23,1,0
2023-09-25 13:46:25,1,0
2023-09-25 13:46:27,0,1
2023-09-25 13:46:29,1,0
2023-09-25 13:46:31,0,1
2023-09-25 13:46:33,0,1
2023-09-25 13:46:35,1,0
2023-09-25 13:46:37,0,1
2023-09-25 13:46:39,0,1
2023-09-25 13:46:41,0,1
2023-09-25 13:46:43,0,1
2023-09-25 13:46:45,0,1
2023-09-25 13:46:47,1,0
2023-09-25 13:46:49,1,0
2023-09-25 13:46:51,1,0
2023-09-25 13:46:53,1,0
2023-09-25 13:46:55,1,0
2023-09-25 13:46:57,1,0
2023-09-25 13:46:59,1,0
2023-09-25 13:47:01,0,1
2023-09-25 13:47:03,0,1
2023-09-25 13:47:05,0,1
2023-09-25 13:47:07,0,0
2023-09-25 13:47:09,0,0
2023-09-25 13:47:11,0,0
2023-09-25 13:47:13,0,0
2023-09-25 13:47:15,0,1
2023-09-25 13:47:17,0,1
2023-09-25 13:47:19,0,0
2023-09-25 13:47:21,0,0
2023-09-25 13:47:23,1,0
2023-09-25 13:47:25,0,0
2023-09-25 13:47:27,1,0
2023-09-25 13:47:29,1,0
2023-09-25 13:47:31,1,0
2023-09-25 13:47:33,1,0
2023-09-25 13:47:35,1,0
2023-09-25 13:47:37,0,1
2023-09-25 13:47:39,0,1
2023-09-25 13:47:41,0,1
2023-09-25 13:47:43,0,1
2023-09-25 13:47:45,0,1
2023-09-25 13:47:47,0,1
2023-09-25 13:47:49,0,1
2023-09-25 13:47:51,1,0
2023-09-25 13:47:53,1,0
2023-09-25 13:47:55,0,1
2023-09-25 13:47:56,0,1
2023-09-25 13:47:58,0,1
2023-09-25 13:48:00,0,1
2023-09-25 13:48:02,0,1
2023-09-25 13:48:04,0,1
2023-09-25 13:48:06,0,1
2023-09-25 13:48:08,0,1
2023-09-25 13:48:10,0,1
2023-09-25 13:48:12,0,1
2023-09-25 13:48:14,0,1
2023-09-25 13:48:16,0,1
2023-09-25 13:48:18,0,1
2023-09-25 13:48:20,0,1
2023-09-25 13:48:22,0,1
2023-09-25 13:48:24,0,1
2023-09-25 13:48:26,0,1
2023-09-25 13:48:28,0,1
2023-09-25 13:48:30,0,1
2023-09-25 13:48:32,0,1
2023-09-25 13:48:34,0,1
2023-09-25 13:48:36,0,1
2023-09-25 13:48:38,0,1
2023-09-25 13:48:40,0,1
2023-09-25 13:48:42,0,1
2023-09-25 13:48:44,0,1
2023-09-25 13:48:46,0,1
2023-09-25 13:48:48,0,1
2023-09-25 13:48:50,0,1
2023-09-25 13:48:52,0,1
2023-09-25 13:48:53,0,1
2023-09-25 13:48:55,0,1
2023-09-25 13:48:57,0,1
2023-09-25 13:48:59,0,1
2023-09-25 13:49:01,0,1
2023-09-25 13:49:03,0,1
2023-09-25 13:49:05,0,1
2023-09-25 13:49:07,0,1
2023-09-25 13:49:09,0,1
2023-09-25 13:49:11,0,1
2023-09-25 13:49:13,0,1
2023-09-25 13:49:15,0,1
2023-09-25 13:49:17,0,1
2023-09-25 13:49:19,0,1
2023-09-25 13:49:21,0,1
2023-09-25 13:49:23,0,1
2023-09-25 13:49:25,0,1
2023-09-25 13:49:27,0,1
2023-09-25 13:49:29,0,1
2023-09-25 13:49:31,0,1
2023-09-25 13:49:33,0,1
2023-09-25 13:49:35,0,1
2023-09-25 13:49:37,0,1
2023-09-25 13:49:39,0,1
2023-09-25 13:49:41,0,1
2023-09-25 13:49:43,0,1
2023-09-25 13:49:45,0,1
2023-09-25 13:49:47,0,1
2023-09-25 13:49:48,0,1
2023-09-25 13:49:50,0,1
2023-09-25 13:49:52,0,1
2023-09-25 13:49:54,0,1
2023-09-25 13:49:56,0,1
2023-09-25 13:49:58,0,1
2023-09-25 13:50:00,0,1
2023-09-25 13:50:02,0,1
2023-09-25 13:50:04,0,1
2023-09-25 13:50:06,0,1
2023-09-25 13:50:08,0,1
2023-09-25 13:50:10,0,1
2023-09-25 13:50:12,0,1
2023-09-25 13:50:14,0,1
2023-09-25 13:50:16,0,1
2023-09-25 13:50:18,0,1
2023-09-25 13:50:20,0,1
2023-09-25 13:50:22,1,0
2023-09-25 13:50:24,0,1
2023-09-25 13:50:26,0,1
2023-09-25 13:50:28,0,1
2023-09-25 13:50:30,0,1
2023-09-25 13:50:32,1,0
2023-09-25 13:50:34,0,1
2023-09-25 13:50:36,0,1
2023-09-25 13:50:38,0,1
2023-09-25 13:50:40,0,1
2023-09-25 13:50:42,0,1
2023-09-25 13:50:44,0,1
2023-09-25 13:50:45,1,0
2023-09-25 13:50:47,0,1
2023-09-25 13:50:49,0,1
2023-09-25 13:50:51,0,1
2023-09-25 13:50:53,0,1
2023-09-25 13:50:55,0,1
2023-09-25 13:50:57,1,0
2023-09-25 13:50:59,0,1
2023-09-25 13:51:01,0,1
2023-09-25 13:51:03,0,1
2023-09-25 13:51:05,0,1
2023-09-25 13:51:07,0,1
2023-09-25 13:51:09,0,1
2023-09-25 13:51:11,0,1
2023-09-25 13:51:13,1,0
2023-09-25 13:51:15,1,0
2023-09-25 13:51:17,0,1
2023-09-25 13:51:19,0,1
2023-09-25 13:51:21,0,1
2023-09-25 13:51:23,0,1
2023-09-25 13:51:25,0,1
2023-09-25 13:51:27,0,1
2023-09-25 13:51:29,0,1
2023-09-25 13:51:31,0,1
2023-09-25 13:51:33,0,1
2023-09-25 13:51:35,0,1
2023-09-25 13:51:37,0,1
2023-09-25 13:51:39,0,1
2023-09-25 13:51:41,0,1
2023-09-25 13:51:42,1,0
2023-09-25 13:51:44,0,1
2023-09-25 13:51:46,0,1
2023-09-25 13:51:48,0,1
2023-09-25 13:51:50,0,1
2023-09-25 13:51:52,0,1
2023-09-25 13:51:54,0,1
2023-09-25 13:51:56,0,1
2023-09-25 13:51:58,0,1
2023-09-25 13:52:00,0,1
2023-09-25 13:52:02,0,1
2023-09-25 13:52:04,0,1
2023-09-25 13:52:06,0,1
2023-09-25 13:52:08,0,1
2023-09-25 13:52:10,0,1
2023-09-25 13:52:12,0,1
2023-09-25 13:52:14,0,1
2023-09-25 13:52:16,0,1
2023-09-25 13:52:18,0,1
2023-09-25 13:52:20,0,1
2023-09-25 13:52:22,0,1
2023-09-25 13:52:24,0,1
2023-09-25 13:52:26,0,1
2023-09-25 13:52:28,0,1
2023-09-25 13:52:30,0,1
2023-09-25 13:52:32,0,1
2023-09-25 13:52:34,0,1
2023-09-25 13:52:36,0,1
2023-09-25 13:52:38,0,1
2023-09-25 13:52:39,0,1
2023-09-25 13:52:41,0,1
2023-09-25 13:52:43,0,1
2023-09-25 13:52:45,0,1
2023-09-25 13:52:47,0,1
2023-09-25 13:52:49,0,1
2023-09-25 13:52:51,0,1
2023-09-25 13:52:53,0,1
2023-09-25 13:52:55,0,1
2023-09-25 13:52:57,0,1
2023-09-25 13:52:59,0,1
2023-09-25 13:53:01,0,1
2023-09-25 13:53:03,0,1
2023-09-25 13:53:05,0,1
2023-09-25 13:53:07,0,1
2023-09-25 13:53:09,0,1
2023-09-25 13:53:11,0,1
2023-09-25 13:53:13,0,1
2023-09-25 13:53:15,0,1
2023-09-25 13:53:17,0,1
2023-09-25 13:53:19,0,1
2023-09-25 13:53:21,0,1
2023-09-25 13:53:23,0,1
2023-09-25 13:53:25,0,1
2023-09-25 13:53:27,0,1
2023-09-25 13:53:29,0,1
2023-09-25 13:53:31,0,1
2023-09-25 13:53:33,0,1
2023-09-25 13:53:34,0,1
2023-09-25 13:53:36,0,1
2023-09-25 13:53:38,0,1
2023-09-25 13:53:40,0,1
2023-09-25 13:53:42,0,1
2023-09-25 13:53:44,0,1
2023-09-25 13:53:46,0,1
2023-09-25 13:53:48,0,1
2023-09-25 13:53:50,0,1
2023-09-25 13:53:52,0,1
2023-09-25 13:53:54,0,1
2023-09-25 13:53:56,0,1
2023-09-25 13:53:58,1,0
2023-09-25 13:54:00,1,0
2023-09-25 13:54:02,1,0
2023-09-25 13:54:04,1,0
2023-09-25 13:54:06,1,0
2023-09-25 13:54:08,0,1
2023-09-25 13:54:10,1,0
