date TimeStamp frameNum numFaces tcPresent phi theta sigma rot. top left bottom right tag
2023-09-25 13:06:31.163124 024143 3 1 -0.4941903 -1.1603758 0.13261962 -7.765166018425333 99 403 118 419 Gaze-det
2023-09-25 13:06:33.134261 024202 3 1 0.37718812 -1.2162714 0.099240035 -7.765166018425333 99 403 119 420 Gaze-det
2023-09-25 13:06:35.094798 024261 3 1 -0.22457223 -0.96095455 0.08768959 0.0 99 403 119 419 Gaze-det
2023-09-25 13:06:37.061287 024320 3 1 0.3253249 -1.2925234 0.12688638 0.0 100 403 119 419 Gaze-det
2023-09-25 13:06:39.018984 024379 3 1 -0.3312452 -0.92657536 0.0858744 0.0 99 403 119 419 Gaze-det
2023-09-25 13:06:40.984100 024438 3 1 0.39428687 -1.2394701 0.10224284 0.0 96 404 115 419 Gaze-det
2023-09-25 13:06:42.960067 024497 3 1 -0.0842007 -1.2459395 0.11579455 0.0 100 402 119 419 Gaze-det
2023-09-25 13:06:44.925028 024556 3 1 0.36303207 -1.3277316 0.12574519 0.0 100 403 119 420 Gaze-det
2023-09-25 13:06:46.887147 024615 3 1 0.043929245 0.021378178 0.019753028 0.0 98 403 118 419 Gaze-det
2023-09-25 13:06:48.853049 024674 3 1 0.4495166 -1.2846925 0.103011355 6.84277341263094 99 403 119 419 Gaze-det
2023-09-25 13:06:50.815036 024733 3 1 0.757783 -1.2315664 0.09242997 0.0 99 403 119 419 Gaze-det
2023-09-25 13:06:52.785030 024792 3 1 -0.43857762 -1.2061162 0.13344505 0.0 100 403 119 419 Gaze-det
2023-09-25 13:06:54.747090 024851 3 1 0.27195418 -1.3108096 0.12169494 0.0 100 403 119 419 Gaze-det
2023-09-25 13:06:56.713474 024910 3 1 -0.18934497 -1.139293 0.11303128 0.0 100 403 119 419 Gaze-det
2023-09-25 13:06:58.669237 024969 3 1 0.2829252 -1.2439942 0.11479178 0.0 100 403 119 419 Gaze-det
2023-09-25 13:07:00.644948 025028 3 1 0.0088632945 -1.2255752 0.109147266 0.0 100 403 119 419 Gaze-det
2023-09-25 13:07:02.606933 025087 3 1 -0.20539886 -1.2189518 0.123894766 0.0 99 403 119 419 Gaze-det
2023-09-25 13:07:04.573325 025146 3 1 0.5732026 -1.3201241 0.12951547 0.0 99 403 119 419 Gaze-det
2023-09-25 13:07:06.539136 025205 3 1 -0.23706432 -1.1342579 0.11851127 0.0 99 403 119 419 Gaze-det
2023-09-25 13:07:08.505132 025264 3 1 0.24292493 -1.2414993 0.099458136 0.0 99 403 119 419 Gaze-det
2023-09-25 13:07:10.466970 025323 3 1 -0.35048595 -1.1733236 0.13416438 0.0 99 403 119 419 Gaze-det
2023-09-25 13:07:12.436912 025382 3 1 -0.5989254 -1.1205451 0.1537314 0.0 100 403 119 419 Gaze-det
2023-09-25 13:07:14.400029 025441 3 1 -0.23070404 -1.2289432 0.1156114 0.0 99 403 119 419 Gaze-det
2023-09-25 13:07:16.365469 025500 3 1 0.053563 -1.2763084 0.11884498 0.0 99 403 119 419 Gaze-det
2023-09-25 13:07:18.317022 025559 3 1 -0.04293687 -1.2122568 0.11260693 0.0 99 403 119 419 Gaze-det
2023-09-25 13:07:20.287112 025618 3 1 0.01635279 -1.3177594 0.14982651 0.0 99 403 119 418 Gaze-det
2023-09-25 13:07:22.258773 025677 3 1 0.36888626 -1.2647241 0.12780116 0.0 99 403 119 418 Gaze-det
2023-09-25 13:07:24.225604 025736 3 1 -0.41361943 -1.1980808 0.15608339 0.0 100 403 119 418 Gaze-det
2023-09-25 13:07:26.191466 025795 3 1 -0.39680958 -1.2039176 0.14941742 0.0 99 403 119 419 Gaze-det
2023-09-25 13:07:28.157034 025854 3 1 0.009099565 -1.285788 0.13461909 0.0 100 403 119 419 Gaze-det
2023-09-25 13:07:30.118709 025913 3 1 -0.13464281 -1.2434257 0.12729922 0.0 100 403 119 418 Gaze-det
2023-09-25 13:07:32.089094 025972 3 1 0.18110855 -1.275182 0.16169268 0.0 100 403 119 419 Gaze-det
2023-09-25 13:07:34.056077 026031 3 1 -0.049663145 -1.287979 0.14290984 0.0 100 403 119 419 Gaze-det
2023-09-25 13:07:36.016973 026090 3 1 0.09983937 -1.2501848 0.13044086 0.0 100 403 119 419 Gaze-det
2023-09-25 13:07:37.968998 026149 3 1 -0.040673424 -1.2835224 0.13818501 0.0 100 403 119 419 Gaze-det
2023-09-25 13:07:39.949346 026208 3 1 -0.3165814 -1.109019 0.12597418 0.0 100 403 119 419 Gaze-det
2023-09-25 13:07:41.911473 026267 3 1 0.7121257 -1.2176077 0.09716687 0.0 100 403 119 419 Gaze-det
2023-09-25 13:07:43.877147 026326 3 1 -0.30247793 -1.212836 0.16227491 0.0 102 403 120 418 Gaze-det
2023-09-25 13:07:45.843163 026385 3 1 -0.16028778 -1.1298493 0.15451342 0.0 101 403 120 418 Gaze-det
2023-09-25 13:07:47.809079 026444 3 1 0.14454134 -1.2823464 0.1653878 0.0 101 403 120 418 Gaze-det
2023-09-25 13:07:49.771047 026503 3 1 -0.5284418 -1.1117336 0.19326225 0.0 101 403 119 419 Gaze-det
2023-09-25 13:07:51.737126 026562 3 1 -0.23558664 -1.0883734 0.12755436 0.0 101 403 119 419 Gaze-det
2023-09-25 13:07:53.702858 026621 3 1 1.047818 -1.2623513 0.095908016 0.0 101 403 120 419 Gaze-det
2023-09-25 13:07:55.669118 026680 3 1 0.34054738 -1.3320373 0.17032902 0.0 101 403 119 419 Gaze-det
2023-09-25 13:07:57.620901 026739 3 1 -0.5013274 -1.1740253 0.15490817 0.0 101 403 119 419 Gaze-det
2023-09-25 13:07:59.591422 026798 3 1 -0.3827038 -1.2471081 0.17490695 0.0 101 403 119 419 Gaze-det
2023-09-25 13:08:01.563382 026857 3 1 0.7566769 -1.3459074 0.19238089 0.0 101 403 119 418 Gaze-det
2023-09-25 13:08:03.519912 026903 3 1 -0.42013726 -1.1588367 0.14592262 0.0 100 403 119 418 Gaze-det
2023-09-25 13:08:05.495033 026962 3 1 -0.16332445 -1.3028935 0.15185039 0.0 100 403 119 418 Gaze-det
2023-09-25 13:08:07.461560 027021 3 1 0.0037501655 -1.3214964 0.15902227 0.0 100 403 119 418 Gaze-det
2023-09-25 13:08:09.423015 027080 3 1 -0.45661372 -1.0901328 0.14602038 7.765166018425333 100 403 119 419 Gaze-det
2023-09-25 13:08:11.389283 027139 3 1 -0.27356556 -1.315358 0.19255571 0.0 100 403 119 418 Gaze-det
2023-09-25 13:08:13.354976 027198 3 1 -0.6452442 -1.1999602 0.16869931 0.0 100 403 119 418 Gaze-det
2023-09-25 13:08:15.321530 027257 3 1 -0.5665713 -1.1873201 0.16972534 0.0 100 403 119 419 Gaze-det
2023-09-25 13:08:17.274126 027316 3 1 0.47824496 -1.3310859 0.117653154 0.0 101 402 120 417 Gaze-det
2023-09-25 13:08:19.246645 027375 3 1 -0.3018397 -1.2198824 0.1452423 0.0 101 402 119 417 Gaze-det
2023-09-25 13:08:21.214840 027434 3 1 0.2818595 -1.3240893 0.11849601 0.0 101 402 119 417 Gaze-det
2023-09-25 13:08:23.181457 027493 3 1 -0.030161576 -1.2210495 0.112932295 0.0 101 402 119 417 Gaze-det
2023-09-25 13:08:25.143008 027552 3 1 0.15941858 -1.2090542 0.104607455 0.0 100 403 119 418 Gaze-det
2023-09-25 13:08:27.113159 027611 3 1 -0.19174494 -1.2174699 0.12977773 0.0 101 403 119 417 Gaze-det
2023-09-25 13:08:29.075850 027670 3 1 -0.65870565 -1.0182651 0.13321714 0.0 100 403 119 418 Gaze-det
2023-09-25 13:08:31.041154 027729 3 1 0.44800943 -1.3246748 0.11923576 0.0 101 403 119 418 Gaze-det
2023-09-25 13:08:33.007401 027788 3 1 -0.05432275 -1.3066614 0.14431135 0.0 101 403 119 418 Gaze-det
2023-09-25 13:08:34.973407 027847 3 1 -0.5754399 -1.2320999 0.16123529 0.0 100 403 119 418 Gaze-det
2023-09-25 13:08:36.924812 027906 3 1 0.18707196 -1.3307015 0.14765015 0.0 101 403 119 418 Gaze-det
2023-09-25 13:08:38.901173 027965 3 1 -0.4583409 -1.1842446 0.12740535 0.0 101 403 119 418 Gaze-det
2023-09-25 13:08:40.867228 028024 3 1 -0.6077457 -1.2617359 0.18889526 0.0 101 403 119 418 Gaze-det
2023-09-25 13:08:42.833066 028083 3 1 -0.17095323 -1.3040736 0.13969965 0.0 101 402 120 417 Gaze-det
2023-09-25 13:08:44.795053 028142 3 1 0.34296522 -1.3266511 0.12775703 0.0 101 402 120 417 Gaze-det
2023-09-25 13:08:46.764745 028201 3 1 -0.042614512 -1.1908622 0.12176891 0.0 101 403 120 418 Gaze-det
2023-09-25 13:08:48.726899 028260 3 1 0.51211476 -1.3418949 0.13498777 0.0 101 403 119 418 Gaze-det
2023-09-25 13:08:50.693509 028319 3 1 -0.5064708 -1.0740845 0.114603914 0.0 101 403 119 418 Gaze-det
2023-09-25 13:08:52.659046 028378 3 1 -0.36460212 -0.9605276 0.12627101 0.0 101 404 119 419 Gaze-det
2023-09-25 13:08:54.625014 028437 3 1 0.0630864 -1.3263893 0.15510875 7.765166018425333 100 403 119 418 Gaze-det
2023-09-25 13:08:56.579036 028496 3 1 0.48408067 -1.3222635 0.11921682 7.765166018425333 99 402 118 418 Gaze-det
2023-09-25 13:08:58.545001 028555 3 1 -0.3338759 -1.0164094 0.101534076 6.84277341263094 99 401 119 417 Gaze-det
2023-09-25 13:09:00.519219 028614 3 1 0.015338458 -1.2822856 0.10742692 0.0 100 400 119 416 Gaze-det
2023-09-25 13:09:02.485113 028673 3 1 -0.095615536 -1.2756226 0.110749245 7.765166018425333 99 401 119 417 Gaze-det
2023-09-25 13:09:04.446993 028732 3 1 0.14960961 -1.1665543 0.08663193 6.84277341263094 99 403 119 419 Gaze-det
2023-09-25 13:09:06.417596 028791 3 1 0.60184604 -1.2750921 0.11525127 7.765166018425333 99 404 119 419 Gaze-det
2023-09-25 13:09:08.379146 028850 3 1 0.63883924 -1.2842728 0.116223216 6.84277341263094 99 403 119 419 Gaze-det
2023-09-25 13:09:10.345159 028909 3 1 0.7484185 -1.2623863 0.10156453 7.765166018425333 100 403 119 419 Gaze-det
2023-09-25 13:09:12.307082 028968 3 1 -0.09730509 -1.2910386 0.1409606 6.84277341263094 99 403 119 419 Gaze-det
2023-09-25 13:09:14.277919 029027 3 1 0.7989233 -1.1771733 0.091714315 6.84277341263094 100 403 119 419 Gaze-det
2023-09-25 13:09:16.229120 029086 3 1 0.6209053 -1.3002979 0.12331323 6.84277341263094 99 403 119 419 Gaze-det
2023-09-25 13:09:18.198297 029145 3 1 0.47797674 -1.3236877 0.124612406 0.0 100 403 119 419 Gaze-det
2023-09-25 13:09:20.171504 029204 3 1 -0.152567 -1.328879 0.18321903 7.765166018425333 100 403 119 419 Gaze-det
2023-09-25 13:09:22.137441 029263 3 1 0.69272584 -1.2984972 0.11780455 6.84277341263094 99 403 119 419 Gaze-det
2023-09-25 13:09:24.098965 029322 3 1 0.55817485 -1.3073783 0.12241246 6.84277341263094 99 403 119 419 Gaze-det
2023-09-25 13:09:26.069029 029381 3 1 0.52424836 -1.2992419 0.120477684 7.765166018425333 99 403 119 419 Gaze-det
2023-09-25 13:09:28.030974 029440 3 1 0.4422979 -1.2517651 0.092736065 6.84277341263094 99 403 119 419 Gaze-det
2023-09-25 13:09:29.997192 029499 3 1 0.5976587 -1.2993046 0.12516952 6.84277341263094 99 403 119 419 Gaze-det
2023-09-25 13:09:31.959432 029558 3 1 0.6391037 -1.2658613 0.1044451 6.84277341263094 99 403 119 419 Gaze-det
2023-09-25 13:09:33.929690 029617 3 1 -0.23993072 -1.2953826 0.13784435 0.0 101 396 120 412 Gaze-det
2023-09-25 13:09:35.881191 029676 3 1 -0.5400636 -1.1292688 0.12518434 0.0 101 396 119 411 Gaze-det
2023-09-25 13:09:37.857361 029735 3 1 -0.44250998 -1.2092967 0.13474986 0.0 101 396 119 412 Gaze-det
2023-09-25 13:09:39.822939 029794 3 1 -0.010767731 0.06739016 0.01942431 0.0 100 397 119 412 Gaze-det
2023-09-25 13:09:41.789372 029853 3 1 -0.23510414 -1.2785861 0.12562744 0.0 100 397 119 412 Gaze-det
2023-09-25 13:09:43.750770 029912 3 1 0.35022882 -1.3260043 0.11003422 0.0 101 397 119 412 Gaze-det
2023-09-25 13:09:45.717044 029971 3 1 0.1431895 -1.3022954 0.097000465 0.0 101 397 119 412 Gaze-det
2023-09-25 13:09:47.683256 030030 3 1 -0.50122356 -1.2431076 0.1444811 0.0 101 396 120 412 Gaze-det
2023-09-25 13:09:49.649021 030089 3 1 -0.31614274 -1.1064476 0.10733175 0.0 101 397 120 412 Gaze-det
2023-09-25 13:09:51.610908 030148 3 1 0.09946561 -1.3195578 0.14349769 0.0 101 397 120 412 Gaze-det
2023-09-25 13:09:53.581254 030207 3 1 -0.42765814 -1.2057158 0.11902952 0.0 101 397 120 412 Gaze-det
2023-09-25 13:09:55.534141 030266 3 1 -0.36573052 -1.2537291 0.145698 0.0 101 397 120 412 Gaze-det
2023-09-25 13:09:57.502889 030325 3 1 0.28983986 -1.3345673 0.15468611 0.0 101 397 120 412 Gaze-det
2023-09-25 13:09:59.470923 030384 3 1 -0.04320956 -1.3144066 0.11962287 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:01.441670 030443 3 1 -0.53553015 -1.2925978 0.13911682 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:03.402892 030502 3 1 -0.09873227 -1.3015631 0.13812806 0.0 101 397 120 412 Gaze-det
2023-09-25 13:10:05.368978 030561 3 1 -0.84059405 -1.2840797 0.13039011 0.0 102 398 120 413 Gaze-det
2023-09-25 13:10:07.336991 030620 3 1 -0.25739238 -1.2747037 0.13449301 0.0 101 398 120 413 Gaze-det
2023-09-25 13:10:09.301805 030679 3 1 -0.30502516 -1.3521338 0.1924602 0.0 102 398 120 413 Gaze-det
2023-09-25 13:10:11.263008 030738 3 1 -0.08730301 -1.279598 0.11722481 0.0 101 398 120 413 Gaze-det
2023-09-25 13:10:13.233960 030797 3 1 -0.6213104 -1.2372156 0.14665912 0.0 101 398 120 413 Gaze-det
2023-09-25 13:10:15.184859 030856 3 1 -0.69070417 -1.1632333 0.11715192 0.0 101 398 120 413 Gaze-det
2023-09-25 13:10:17.161733 030915 3 1 -0.7667306 -1.2829407 0.144217 0.0 102 398 120 413 Gaze-det
2023-09-25 13:10:19.123092 030974 3 1 -0.28389886 -1.3318406 0.17299815 -7.765166018425333 102 397 120 412 Gaze-det
2023-09-25 13:10:21.092994 031033 3 1 -0.72708136 -1.2853309 0.15108503 -7.765166018425333 102 397 120 412 Gaze-det
2023-09-25 13:10:23.055581 031092 3 1 0.22909251 -1.3144922 0.10930633 -7.765166018425333 102 397 120 412 Gaze-det
2023-09-25 13:10:25.021230 031151 3 1 -0.19770406 -1.2568207 0.11428188 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:26.987003 031210 3 1 -0.15995531 -1.3199477 0.13512728 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:28.953659 031269 3 1 -0.07792077 -1.343299 0.14232829 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:30.914896 031328 3 1 0.050589494 -1.3207781 0.15102702 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:32.881056 031387 3 1 -0.27887285 -1.2656147 0.11153519 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:34.838038 031446 3 1 -0.22602957 -1.2702142 0.11662417 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:36.804152 031505 3 1 -0.38369706 -1.2196783 0.113091715 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:38.775439 031564 3 1 0.10208119 -1.2851418 0.15993936 0.0 101 397 120 412 Gaze-det
2023-09-25 13:10:40.744835 031623 3 1 -0.039516337 -1.2765378 0.14442192 0.0 102 398 120 412 Gaze-det
2023-09-25 13:10:42.706959 031682 3 1 -0.52545893 -1.2058378 0.13093776 0.0 102 398 120 413 Gaze-det
2023-09-25 13:10:44.673098 031741 3 1 -0.19160661 -1.2797273 0.13745248 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:46.634968 031800 3 1 -0.21766031 -1.277912 0.15066855 0.0 102 398 120 412 Gaze-det
2023-09-25 13:10:48.605559 031859 3 1 -0.54428494 -1.0217522 0.11595185 0.0 101 398 120 413 Gaze-det
2023-09-25 13:10:50.567151 031918 3 1 -0.33822095 -1.2241274 0.13896212 0.0 101 398 120 413 Gaze-det
2023-09-25 13:10:52.532984 031977 3 1 -0.3319236 -1.1840389 0.1107004 -7.765166018425333 102 396 120 412 Gaze-det
2023-09-25 13:10:54.490054 032036 3 1 -0.50964284 -1.0068226 0.14855167 -15.255118703057777 103 394 121 410 Gaze-det
2023-09-25 13:10:56.455859 032095 3 1 -0.24253176 -1.1883647 0.15981188 -15.255118703057777 103 395 121 410 Gaze-det
2023-09-25 13:10:58.427066 032154 3 1 -0.54388493 -1.1675508 0.15000854 -15.255118703057777 103 395 121 410 Gaze-det
2023-09-25 13:11:00.392751 032213 3 1 -0.7332989 -1.033811 0.13948537 -7.765166018425333 102 395 121 410 Gaze-det
2023-09-25 13:11:02.359102 032272 3 1 -0.5135844 -1.2251339 0.173684 -15.255118703057777 102 395 121 411 Gaze-det
2023-09-25 13:11:04.324970 032331 3 1 -0.4825898 -1.1086843 0.13626629 -15.255118703057777 102 395 120 410 Gaze-det
2023-09-25 13:11:06.287708 032390 3 1 -0.5471978 -1.1608391 0.15835345 -7.765166018425333 102 395 120 411 Gaze-det
2023-09-25 13:11:08.256919 032449 3 1 -0.67560834 -1.0904405 0.15020414 -7.765166018425333 102 396 120 411 Gaze-det
2023-09-25 13:11:10.218909 032508 3 1 -0.68214965 -1.0461761 0.13885425 -7.765166018425333 102 396 120 411 Gaze-det
2023-09-25 13:11:12.185476 032567 3 1 -0.3602271 -1.3167368 0.21629465 -7.765166018425333 102 396 120 411 Gaze-det
2023-09-25 13:11:14.136979 032626 3 1 -0.563982 -1.215514 0.17424108 -7.765166018425333 102 396 120 411 Gaze-det
2023-09-25 13:11:16.117248 032685 3 1 -0.6613315 -1.1643174 0.15519361 -7.765166018425333 102 397 120 411 Gaze-det
2023-09-25 13:11:18.079077 032744 3 1 -0.3970219 -1.0871012 0.1318782 -7.765166018425333 102 396 120 411 Gaze-det
2023-09-25 13:11:20.045034 032803 3 1 -0.6038378 -1.1417698 0.15820962 -7.765166018425333 102 396 120 412 Gaze-det
2023-09-25 13:11:22.011280 032862 3 1 0.07213455 -1.3307482 0.16770712 -7.765166018425333 102 396 120 412 Gaze-det
2023-09-25 13:11:23.978039 032921 3 1 -0.27984536 -1.1801006 0.12929986 -7.765166018425333 102 396 120 412 Gaze-det
2023-09-25 13:11:25.938787 032980 3 1 -0.16391575 -1.2372371 0.1094226 -7.765166018425333 102 396 120 411 Gaze-det
2023-09-25 13:11:27.908678 033039 3 1 -0.13578309 -1.2212193 0.1421114 -7.765166018425333 102 397 120 412 Gaze-det
2023-09-25 13:11:29.871537 033098 3 1 -0.07761748 -1.3150883 0.16000035 -7.765166018425333 102 396 120 411 Gaze-det
2023-09-25 13:11:31.837175 033157 3 1 -0.3784706 -1.2758299 0.16492923 -7.765166018425333 102 396 120 412 Gaze-det
2023-09-25 13:11:33.792913 033216 3 1 -0.64455664 -0.83904433 0.09155333 -7.765166018425333 102 396 120 412 Gaze-det
2023-09-25 13:11:35.768746 033275 3 1 -0.47126856 -1.1782014 0.141885 0.0 102 396 120 411 Gaze-det
2023-09-25 13:11:37.730993 033334 3 1 -0.5794469 -1.2385341 0.17888428 0.0 102 396 120 411 Gaze-det
2023-09-25 13:11:39.697344 033393 3 1 -0.5176452 -1.0851474 0.12801848 -7.765166018425333 102 396 120 411 Gaze-det
2023-09-25 13:11:41.662868 033452 3 1 0.08680992 -1.3286027 0.19596691 0.0 102 396 120 411 Gaze-det
2023-09-25 13:11:43.628875 033511 3 1 -0.4158924 -1.2536892 0.1976492 0.0 102 396 120 412 Gaze-det
2023-09-25 13:11:45.590963 033570 3 1 -0.22276102 -1.2476158 0.17773814 -7.765166018425333 102 396 120 412 Gaze-det
2023-09-25 13:11:47.556948 033629 3 1 -0.5917965 -1.1698723 0.17720741 0.0 102 397 120 412 Gaze-det
2023-09-25 13:11:49.522752 033688 3 1 -0.3779922 -1.1618954 0.13664909 0.0 102 396 120 411 Gaze-det
2023-09-25 13:11:51.494267 033747 3 1 0.1271105 -1.3656627 0.1485348 0.0 101 397 120 412 Gaze-det
2023-09-25 13:11:53.441254 033806 3 1 -0.28101578 -1.2677728 0.13693154 -7.765166018425333 102 397 120 412 Gaze-det
2023-09-25 13:11:55.410883 033865 3 1 -0.10784265 -1.3114492 0.15858419 0.0 102 397 120 412 Gaze-det
2023-09-25 13:11:57.383145 033924 3 1 -0.054762375 -1.243737 0.10549414 0.0 102 397 120 412 Gaze-det
2023-09-25 13:11:59.349686 033983 3 1 -0.537861 -1.1554685 0.12498473 0.0 102 397 120 412 Gaze-det
2023-09-25 13:12:01.315101 034042 3 1 -0.60705346 -1.2534199 0.16356525 0.0 102 398 120 413 Gaze-det
2023-09-25 13:12:03.281843 034101 3 1 -0.7192864 -1.2123549 0.13610485 0.0 102 397 120 412 Gaze-det
2023-09-25 13:12:05.242963 034160 3 1 0.31885496 -1.3383904 0.12143845 0.0 102 397 120 412 Gaze-det
2023-09-25 13:12:07.208886 034219 3 1 -0.6417572 -1.1669599 0.16348177 0.0 102 397 120 412 Gaze-det
2023-09-25 13:12:09.175552 034278 3 1 -0.41935715 -1.2558086 0.12581146 0.0 102 397 120 412 Gaze-det
2023-09-25 13:12:11.140918 034337 3 1 -0.6749345 -1.2048825 0.13823117 0.0 102 398 120 413 Gaze-det
2023-09-25 13:12:13.093020 034396 3 1 -0.46927562 -1.1672659 0.1253653 0.0 102 398 120 413 Gaze-det
2023-09-25 13:12:15.073239 034455 3 1 0.13690244 -1.2906262 0.11253507 0.0 102 398 120 413 Gaze-det
2023-09-25 13:12:17.034929 034514 3 1 -0.59874165 -1.1356531 0.15566154 0.0 102 398 120 413 Gaze-det
2023-09-25 13:12:19.000966 034573 3 1 -0.5971572 -1.1043813 0.119148396 0.0 102 398 120 413 Gaze-det
2023-09-25 13:12:20.963055 034632 3 1 -0.5163866 -1.2200239 0.14591558 0.0 102 398 120 413 Gaze-det
2023-09-25 13:12:22.932895 034691 3 1 -0.5726363 -1.0729918 0.22347717 -15.255118703057777 103 391 122 407 Gaze-det
2023-09-25 13:12:24.895212 034750 3 1 -1.0058367 -1.2333643 0.26882786 -7.765166018425333 105 389 123 405 Gaze-det
2023-09-25 13:12:26.866349 034809 3 1 -0.070041865 -0.954523 0.4754954 -18.43494882292201 106 388 124 404 Gaze-det
2023-09-25 13:12:28.827076 034868 3 1 -0.21274582 -0.11618126 0.088374384 0.0 102 390 121 405 Gaze-det
2023-09-25 13:12:30.792930 034927 3 1 -0.5719199 -1.1598314 0.6012311 -7.765166018425333 105 389 123 404 Gaze-det
2023-09-25 13:12:32.745220 034986 3 1 0.78609437 -0.937394 0.3197755 -7.765166018425333 105 388 123 404 Gaze-det
2023-09-25 13:12:34.711696 035045 3 1 -0.99981046 -1.0477029 0.22138464 -18.43494882292201 105 388 123 404 Gaze-det
2023-09-25 13:12:36.687070 035104 3 1 -0.96804553 -0.9598823 0.22227657 -18.43494882292201 105 388 123 404 Gaze-det
2023-09-25 13:12:38.653121 035163 3 1 -0.01298306 -0.37508962 0.29945967 -9.462322208025617 105 388 123 404 Gaze-det
2023-09-25 13:12:40.615085 035222 3 1 1.3524498 -1.1837014 0.11128794 -8.972626614896393 104 390 122 405 Gaze-det
2023-09-25 13:12:42.585036 035281 3 1 1.0718504 -1.2575502 0.1672797 0.0 104 390 123 405 Gaze-det
2023-09-25 13:12:44.547312 035340 3 1 1.2627747 -1.0979964 0.14171828 -8.972626614896393 105 390 123 404 Gaze-det
2023-09-25 13:12:46.513088 035399 3 1 0.93189955 -1.2411284 0.20064688 -8.972626614896393 104 390 123 405 Gaze-det
2023-09-25 13:12:48.479003 035458 3 1 1.1541002 -1.1283677 0.18292744 -9.462322208025617 105 389 123 404 Gaze-det
2023-09-25 13:12:50.445056 035517 3 1 1.0478864 -0.8844449 0.18901014 -8.972626614896393 105 390 123 404 Gaze-det
2023-09-25 13:12:52.397663 035576 3 1 0.72745955 -1.0916479 0.35663158 -9.462322208025617 105 389 123 404 Gaze-det
2023-09-25 13:12:54.363208 035635 3 1 1.1613463 -1.1871774 0.21592088 -7.765166018425333 105 389 123 404 Gaze-det
2023-09-25 13:12:56.339119 035694 3 1 0.055761952 -1.1377492 0.34972584 -9.462322208025617 105 389 123 404 Gaze-det
2023-09-25 13:12:58.305234 035753 3 1 0.5457796 -1.1903864 0.29155967 -9.462322208025617 105 389 123 405 Gaze-det
2023-09-25 13:13:00.269350 035812 3 1 -0.105228566 -1.1840541 0.3391998 -9.462322208025617 105 389 123 404 Gaze-det
2023-09-25 13:13:02.237121 035871 3 1 0.8003748 -1.2030833 0.40248635 -9.462322208025617 105 389 123 405 Gaze-det
2023-09-25 13:13:04.199103 035930 3 1 0.19517466 -1.1198642 0.289212 0.0 104 390 123 405 Gaze-det
2023-09-25 13:13:06.165627 035989 3 1 1.322094 -0.6137546 0.07871135 30.96375653207352 89 415 110 430 Gaze-det
2023-09-25 13:13:08.126995 036048 3 1 1.6277287 -0.88255113 0.18137382 45.0 95 421 115 434 Gaze-det
2023-09-25 13:13:10.097063 036107 3 1 1.8268824 0.00016143886 0.11152709 0.0 101 419 121 432 Gaze-det
2023-09-25 13:13:12.049207 036166 3 1 1.1348112 -0.6096109 0.08613855 10.619655276155134 101 421 123 437 Gaze-det
2023-09-25 13:13:14.025067 036225 3 1 1.261375 -0.5992939 0.08386338 12.994616791916505 104 420 124 435 Gaze-det
2023-09-25 13:13:15.991564 036284 3 1 1.2221165 -0.6237761 0.07320784 12.994616791916505 104 420 125 435 Gaze-det
2023-09-25 13:13:17.957630 036343 3 1 1.3702798 -0.4720756 0.103244066 16.69924423399362 103 420 124 435 Gaze-det
2023-09-25 13:13:19.919023 036402 3 1 1.2716302 -0.66449165 0.0758635 12.994616791916505 104 420 125 435 Gaze-det
2023-09-25 13:13:21.889022 036461 3 1 1.2735677 -0.56733227 0.0769121 16.69924423399362 104 420 125 435 Gaze-det
2023-09-25 13:13:23.850994 036520 3 1 1.2664747 -0.583668 0.07796265 16.69924423399362 104 420 125 435 Gaze-det
2023-09-25 13:13:25.817339 036579 3 1 1.3254347 -0.66146547 0.059863172 0.0 105 420 125 435 Gaze-det
2023-09-25 13:13:27.779259 036638 3 1 1.341478 -0.6654628 0.06746547 12.994616791916505 104 420 125 435 Gaze-det
2023-09-25 13:13:29.748647 036697 3 1 1.3226222 -0.61515784 0.07216244 16.69924423399362 105 420 125 435 Gaze-det
2023-09-25 13:13:31.701083 036756 3 1 1.3162943 -0.62621105 0.07910001 12.994616791916505 104 420 125 435 Gaze-det
2023-09-25 13:13:33.669498 036815 3 1 1.4115273 -0.5450759 0.061985385 12.994616791916505 104 420 124 435 Gaze-det
2023-09-25 13:13:35.643017 036874 3 1 1.3323048 -0.63187915 0.07252843 12.994616791916505 104 420 125 435 Gaze-det
2023-09-25 13:13:37.609835 036933 3 1 1.335982 -0.6333367 0.07321648 16.69924423399362 102 421 124 436 Gaze-det
2023-09-25 13:13:39.571018 036992 3 1 1.2667998 -0.524051 0.09629966 12.994616791916505 103 421 124 436 Gaze-det
2023-09-25 13:13:41.536929 037051 3 1 1.3007665 -0.5514667 0.06520803 12.994616791916505 103 421 124 436 Gaze-det
