dateTimeStamp,TC_gaze,TC_exposure_only
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,1,0
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,1,0
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,1,0
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:03,0,0
9/25/2023 13:03,1,0
9/25/2023 13:03,0,0
9/25/2023 13:03,0,1
9/25/2023 13:04,0,0
9/25/2023 13:04,0,1
9/25/2023 13:04,0,0
9/25/2023 13:04,0,1
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,0,1
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,0,1
9/25/2023 13:04,0,0
9/25/2023 13:04,0,1
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,0,1
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,1,0
9/25/2023 13:04,0,0
9/25/2023 13:04,0,1
9/25/2023 13:04,0,0
9/25/2023 13:04,0,1
9/25/2023 13:04,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,1,0
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,1,0
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:05,0,0
9/25/2023 13:05,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,0
9/25/2023 13:06,0,1
9/25/2023 13:06,0,1
