timestamp,TC_gaze,TC_exposure_only
2023-09-25 13:46:37,0.0,1.0
2023-09-25 13:46:42,0.0,1.0
2023-09-25 13:46:47,1.0,0.0
2023-09-25 13:46:52,1.0,0.0
2023-09-25 13:46:57,0.0,1.0
2023-09-25 13:47:02,0.0,1.0
2023-09-25 13:47:07,0.0,0.0
2023-09-25 13:47:12,0.0,0.0
2023-09-25 13:47:17,0.0,0.0
2023-09-25 13:47:22,0.0,0.0
2023-09-25 13:47:27,1.0,0.0
2023-09-25 13:47:32,1.0,0.0
2023-09-25 13:47:37,0.0,1.0
2023-09-25 13:47:42,0.0,1.0
2023-09-25 13:47:47,0.0,1.0
2023-09-25 13:47:52,0.0,1.0
2023-09-25 13:47:57,0.0,1.0
2023-09-25 13:48:02,0.0,1.0
2023-09-25 13:48:07,0.0,1.0
2023-09-25 13:48:12,0.0,1.0
2023-09-25 13:48:17,0.0,1.0
2023-09-25 13:48:22,0.0,1.0
2023-09-25 13:48:27,0.0,1.0
2023-09-25 13:48:32,0.0,1.0
2023-09-25 13:48:37,0.0,1.0
2023-09-25 13:48:42,0.0,1.0
2023-09-25 13:48:47,0.0,1.0
2023-09-25 13:48:52,0.0,1.0
2023-09-25 13:48:57,0.0,1.0
2023-09-25 13:49:02,0.0,1.0
2023-09-25 13:49:07,0.0,1.0
2023-09-25 13:49:12,0.0,1.0
2023-09-25 13:49:17,0.0,1.0
2023-09-25 13:49:22,0.0,1.0
2023-09-25 13:49:27,0.0,1.0
2023-09-25 13:49:32,0.0,1.0
2023-09-25 13:49:37,0.0,1.0
2023-09-25 13:49:42,0.0,1.0
2023-09-25 13:49:47,0.0,1.0
2023-09-25 13:49:52,0.0,1.0
2023-09-25 13:49:57,0.0,1.0
2023-09-25 13:50:02,0.0,1.0
2023-09-25 13:50:07,0.0,1.0
2023-09-25 13:50:12,0.0,1.0
2023-09-25 13:50:17,0.0,1.0
2023-09-25 13:50:22,0.0,1.0
2023-09-25 13:50:27,0.0,1.0
2023-09-25 13:50:32,0.0,1.0
2023-09-25 13:50:37,0.0,1.0
2023-09-25 13:50:42,0.0,1.0
2023-09-25 13:50:47,0.0,1.0
2023-09-25 13:50:52,0.0,1.0
2023-09-25 13:50:57,0.0,1.0
2023-09-25 13:51:02,0.0,1.0
2023-09-25 13:51:07,0.0,1.0
2023-09-25 13:51:12,1.0,0.0
2023-09-25 13:51:17,0.0,1.0
2023-09-25 13:51:22,0.0,1.0
2023-09-25 13:51:27,0.0,1.0
2023-09-25 13:51:32,0.0,1.0
2023-09-25 13:51:37,0.0,1.0
2023-09-25 13:51:42,0.0,1.0
2023-09-25 13:51:47,0.0,1.0
2023-09-25 13:51:52,0.0,1.0
2023-09-25 13:51:57,0.0,1.0
2023-09-25 13:52:02,0.0,1.0
2023-09-25 13:52:07,0.0,1.0
2023-09-25 13:52:12,0.0,1.0
2023-09-25 13:52:17,0.0,1.0
2023-09-25 13:52:22,0.0,1.0
2023-09-25 13:52:27,0.0,1.0
2023-09-25 13:52:32,0.0,1.0
2023-09-25 13:52:37,0.0,1.0
2023-09-25 13:52:42,0.0,1.0
2023-09-25 13:52:47,0.0,1.0
2023-09-25 13:52:52,0.0,1.0
2023-09-25 13:52:57,0.0,1.0
2023-09-25 13:53:02,0.0,1.0
2023-09-25 13:53:07,0.0,1.0
2023-09-25 13:53:12,0.0,1.0
2023-09-25 13:53:17,0.0,1.0
2023-09-25 13:53:22,0.0,1.0
2023-09-25 13:53:27,0.0,1.0
2023-09-25 13:53:32,0.0,1.0
2023-09-25 13:53:37,0.0,1.0
2023-09-25 13:53:42,0.0,1.0
2023-09-25 13:53:47,0.0,1.0
2023-09-25 13:53:52,0.0,1.0
2023-09-25 13:53:57,0.0,1.0
2023-09-25 13:54:02,0.0,1.0
2023-09-25 13:54:07,1.0,0.0
2023-09-25 13:54:12,0.0,1.0
2023-09-25 13:54:17,0.0,1.0
2023-09-25 13:54:22,0.0,1.0
2023-09-25 13:54:27,0.0,1.0
2023-09-25 13:54:32,0.0,1.0
2023-09-25 13:54:37,0.0,1.0
2023-09-25 13:54:42,0.0,1.0
2023-09-25 13:54:47,0.0,1.0
2023-09-25 13:54:52,0.0,1.0
2023-09-25 13:54:57,0.0,1.0
2023-09-25 13:55:02,0.0,1.0
2023-09-25 13:55:07,0.0,1.0
2023-09-25 13:55:12,0.0,1.0
2023-09-25 13:55:17,0.0,1.0
2023-09-25 13:55:22,0.0,1.0
2023-09-25 13:55:27,0.0,1.0
2023-09-25 13:55:32,0.0,1.0
2023-09-25 13:55:37,0.0,1.0
2023-09-25 13:55:42,0.0,1.0
2023-09-25 13:55:47,0.0,1.0
2023-09-25 13:55:52,0.0,1.0
2023-09-25 13:55:57,0.0,1.0
2023-09-25 13:56:02,0.0,1.0
2023-09-25 13:56:07,0.0,1.0
2023-09-25 13:56:12,0.0,1.0
2023-09-25 13:56:17,0.0,1.0
2023-09-25 13:56:22,0.0,1.0
2023-09-25 13:56:27,0.0,1.0
2023-09-25 13:56:32,0.0,1.0
2023-09-25 13:56:37,0.0,1.0
2023-09-25 13:56:42,0.0,1.0
2023-09-25 13:56:47,0.0,1.0
2023-09-25 13:56:52,0.0,1.0
2023-09-25 13:56:57,0.0,1.0
2023-09-25 13:57:02,0.0,1.0
2023-09-25 13:57:07,0.0,1.0
2023-09-25 13:57:12,0.0,1.0
2023-09-25 13:57:17,0.0,1.0
2023-09-25 13:57:22,0.0,1.0
2023-09-25 13:57:27,0.0,1.0
2023-09-25 13:57:32,0.0,1.0
2023-09-25 13:57:37,0.0,1.0
2023-09-25 13:57:42,0.0,1.0
2023-09-25 13:57:47,0.0,1.0
2023-09-25 13:57:52,0.0,1.0
2023-09-25 13:57:57,0.0,1.0
2023-09-25 13:58:02,0.0,1.0
2023-09-25 13:58:07,0.0,1.0
2023-09-25 13:58:12,0.0,1.0
2023-09-25 13:58:17,0.0,1.0
2023-09-25 13:58:22,0.0,1.0
2023-09-25 13:58:27,0.0,1.0
2023-09-25 13:58:32,0.0,1.0
2023-09-25 13:58:37,0.0,0.0
2023-09-25 13:58:42,0.0,1.0
2023-09-25 13:58:47,0.0,1.0
2023-09-25 13:58:52,0.0,1.0
2023-09-25 13:58:57,0.0,1.0
2023-09-25 13:59:02,0.0,1.0
2023-09-25 13:59:07,1.0,0.0
2023-09-25 13:59:12,0.0,1.0
2023-09-25 13:59:17,0.0,0.0
2023-09-25 13:59:22,0.0,0.0
2023-09-25 13:59:27,0.0,0.0
2023-09-25 13:59:32,0.0,0.0
2023-09-25 13:59:37,0.0,0.0
2023-09-25 13:59:42,0.0,1.0
2023-09-25 13:59:47,0.0,1.0
2023-09-25 13:59:52,0.0,1.0
2023-09-25 13:59:57,0.0,1.0
2023-09-25 14:00:02,0.0,1.0
2023-09-25 14:00:07,0.0,1.0
2023-09-25 14:00:12,0.0,1.0
2023-09-25 14:00:17,0.0,1.0
2023-09-25 14:00:22,0.0,1.0
2023-09-25 14:00:27,1.0,0.0
2023-09-25 14:00:32,1.0,0.0
2023-09-25 14:00:37,0.0,1.0
2023-09-25 14:00:42,0.0,1.0
2023-09-25 14:00:47,0.0,1.0
2023-09-25 14:00:52,0.0,1.0
2023-09-25 14:00:57,0.0,1.0
2023-09-25 14:01:02,0.0,1.0
2023-09-25 14:01:07,0.0,1.0
2023-09-25 14:01:12,0.0,1.0
2023-09-25 14:01:17,0.0,1.0
2023-09-25 14:01:22,0.0,1.0
2023-09-25 14:01:27,0.0,0.0
2023-09-25 14:01:32,0.0,1.0
2023-09-25 14:01:37,0.0,1.0
2023-09-25 14:01:42,0.0,1.0
2023-09-25 14:01:47,0.0,0.0
2023-09-25 14:01:52,1.0,0.0
2023-09-25 14:01:57,1.0,0.0
2023-09-25 14:02:02,1.0,0.0
2023-09-25 14:02:07,0.0,0.0
2023-09-25 14:02:12,0.0,0.0
2023-09-25 14:02:17,0.0,1.0
2023-09-25 14:02:22,0.0,1.0
2023-09-25 14:02:27,0.0,0.0
2023-09-25 14:02:32,1.0,0.0
2023-09-25 14:02:37,1.0,0.0
2023-09-25 14:02:42,1.0,0.0
2023-09-25 14:02:47,1.0,0.0
2023-09-25 14:02:52,1.0,0.0
2023-09-25 14:02:57,0.0,1.0
2023-09-25 14:03:02,1.0,0.0
2023-09-25 14:03:07,0.0,0.0
2023-09-25 14:03:12,1.0,0.0
2023-09-25 14:03:17,0.0,1.0
2023-09-25 14:03:22,1.0,0.0
2023-09-25 14:03:27,1.0,0.0
2023-09-25 14:03:32,0.0,1.0
2023-09-25 14:03:37,0.0,1.0
2023-09-25 14:03:42,0.0,1.0
2023-09-25 14:03:47,0.0,1.0
2023-09-25 14:03:52,0.0,1.0
2023-09-25 14:03:57,0.0,1.0
2023-09-25 14:04:02,0.0,1.0
2023-09-25 14:04:07,0.0,1.0
2023-09-25 14:04:12,0.0,1.0
2023-09-25 14:04:17,0.0,1.0
2023-09-25 14:04:22,0.0,1.0
2023-09-25 14:04:27,0.0,1.0
2023-09-25 14:04:32,1.0,0.0
2023-09-25 14:04:37,1.0,0.0
2023-09-25 14:04:42,1.0,0.0
2023-09-25 14:04:47,1.0,0.0
2023-09-25 14:04:52,1.0,0.0
2023-09-25 14:04:57,1.0,0.0
2023-09-25 14:05:02,1.0,0.0
2023-09-25 14:05:07,1.0,0.0
2023-09-25 14:05:12,1.0,0.0
2023-09-25 14:05:17,1.0,0.0
2023-09-25 14:05:22,1.0,0.0
2023-09-25 14:05:27,1.0,0.0
2023-09-25 14:05:32,1.0,0.0
2023-09-25 14:05:37,1.0,0.0
2023-09-25 14:05:42,0.0,1.0
2023-09-25 14:05:47,1.0,0.0
2023-09-25 14:05:52,1.0,0.0
2023-09-25 14:05:57,0.0,1.0
2023-09-25 14:06:02,0.0,1.0
2023-09-25 14:06:07,0.0,1.0
2023-09-25 14:06:12,0.0,1.0
2023-09-25 14:06:17,1.0,0.0
2023-09-25 14:06:22,1.0,0.0
2023-09-25 14:06:27,1.0,0.0
2023-09-25 14:06:32,1.0,0.0
2023-09-25 14:06:37,1.0,0.0
2023-09-25 14:06:42,1.0,0.0
2023-09-25 14:06:47,1.0,0.0
2023-09-25 14:06:52,0.0,1.0
2023-09-25 14:06:57,0.0,1.0
2023-09-25 14:07:02,0.0,1.0
2023-09-25 14:07:07,0.0,1.0
2023-09-25 14:07:12,0.0,1.0
2023-09-25 14:07:17,1.0,0.0
2023-09-25 14:07:22,,
