timestamp,orig_framenumber,timestamp_number,flash_prediction,Gold_standard,TC_Present
2023-09-25 13:23:54.731866,49866,48234,0,0,1
2023-09-25 13:23:56.731311,49896,48236,0,0,1
2023-09-25 13:23:58.723856,49926,48238,0,0,1
2023-09-25 13:24:00.721854,49956,48240,0,0,1
2023-09-25 13:24:02.720392,49986,48242,0,0,0
2023-09-25 13:24:04.717864,50016,48244,0,0,1
2023-09-25 13:24:06.711734,50046,48246,0,0,1
2023-09-25 13:24:08.703797,50076,48248,0,0,1
2023-09-25 13:24:10.699037,50106,48250,0,0,1
2023-09-25 13:24:12.701817,50136,48252,0,0,1
2023-09-25 13:24:14.696078,50166,48254,0,0,1
2023-09-25 13:24:16.693794,50196,48256,0,0,1
2023-09-25 13:24:18.687869,50226,48258,0,0,1
2023-09-25 13:24:20.685944,50256,48260,0,0,1
2023-09-25 13:24:22.680010,50286,48262,0,0,1
2023-09-25 13:24:24.682563,50316,48264,0,0,1
2023-09-25 13:24:26.675975,50346,48266,0,0,1
2023-09-25 13:24:28.667585,50376,48268,0,0,1
2023-09-25 13:24:30.663775,50406,48270,0,0,1
2023-09-25 13:24:32.665607,50436,48272,0,0,1
2023-09-25 13:24:34.660077,50466,48274,0,0,1
2023-09-25 13:24:36.657875,50496,48276,0,0,1
2023-09-25 13:24:38.652679,50526,48278,0,0,1
2023-09-25 13:24:40.650128,50556,48280,0,0,1
2023-09-25 13:24:42.644826,50586,48282,0,0,1
2023-09-25 13:24:44.646216,50616,48284,0,0,1
2023-09-25 13:24:46.639652,50646,48286,0,0,1
2023-09-25 13:24:48.632283,50676,48288,0,0,1
2023-09-25 13:24:50.621764,50706,48290,0,0,1
2023-09-25 13:24:52.629768,50736,48292,0,0,1
2023-09-25 13:24:54.623665,50766,48294,0,0,1
2023-09-25 13:24:56.621870,50796,48296,0,0,1
2023-09-25 13:24:58.616381,50826,48298,0,0,1
2023-09-25 13:25:00.614756,50856,48300,0,0,1
2023-09-25 13:25:02.608083,50886,48302,0,0,1
2023-09-25 13:25:04.609811,50916,48304,0,0,1
2023-09-25 13:25:06.604040,50946,48306,0,0,1
2023-09-25 13:25:08.595721,50976,48308,0,0,1
2023-09-25 13:25:10.591418,51006,48310,0,0,1
2023-09-25 13:25:12.594461,51036,48312,0,0,1
2023-09-25 13:25:14.587918,51066,48314,0,0,1
2023-09-25 13:25:16.586803,51096,48316,0,0,1
2023-09-25 13:25:18.580193,51126,48318,0,0,1
2023-09-25 13:25:20.578347,51156,48320,0,0,1
2023-09-25 13:25:22.572369,51186,48322,0,0,1
2023-09-25 13:25:24.574472,51216,48324,0,0,1
2023-09-25 13:25:26.567652,51246,48326,0,0,1
2023-09-25 13:25:28.560710,51276,48328,0,0,1
2023-09-25 13:25:30.554571,51306,48330,0,0,1
2023-09-25 13:25:32.560250,51336,48332,0,0,1
2023-09-25 13:25:34.552108,51366,48334,0,0,1
2023-09-25 13:25:36.549763,51396,48336,0,0,1
2023-09-25 13:25:38.543852,51426,48338,0,0,1
2023-09-25 13:25:40.547069,51456,48340,0,0,1
2023-09-25 13:25:42.535839,51486,48342,0,0,1
2023-09-25 13:25:44.535503,51516,48344,0,0,1
2023-09-25 13:25:46.531690,51546,48346,0,0,1
2023-09-25 13:25:48.523855,51576,48348,0,0,1
2023-09-25 13:25:50.513788,51606,48350,0,0,1
2023-09-25 13:25:52.522174,51636,48352,0,0,1
2023-09-25 13:25:54.515831,51666,48354,0,0,1
2023-09-25 13:25:56.514686,51696,48356,0,0,1
2023-09-25 13:25:58.508451,51726,48358,0,0,1
2023-09-25 13:26:00.506012,51756,48360,0,0,1
2023-09-25 13:26:02.500001,51786,48362,0,0,1
2023-09-25 13:26:04.497809,51816,48364,0,0,1
2023-09-25 13:26:06.495867,51846,48366,0,0,1
2023-09-25 13:26:08.488499,51876,48368,0,0,1
2023-09-25 13:26:10.481855,51906,48370,0,0,1
2023-09-25 13:26:12.486276,51936,48372,0,0,1
2023-09-25 13:26:14.479897,51966,48374,0,0,1
2023-09-25 13:26:16.479143,51996,48376,0,0,1
2023-09-25 13:26:18.471734,52026,48378,0,0,1
2023-09-25 13:26:20.469612,52056,48380,0,0,1
2023-09-25 13:26:22.463952,52086,48382,0,0,1
2023-09-25 13:26:24.462356,52116,48384,0,0,1
2023-09-25 13:26:26.460571,52146,48386,0,0,1
2023-09-25 13:26:28.451499,52176,48388,0,0,1
2023-09-25 13:26:30.442072,52206,48390,0,0,1
2023-09-25 13:26:32.449793,52236,48392,0,0,1
2023-09-25 13:26:34.443754,52266,48394,0,0,1
2023-09-25 13:26:36.441678,52296,48396,0,0,1
2023-09-25 13:26:38.435974,52326,48398,0,0,1
2023-09-25 13:26:40.434092,52356,48400,1,0,1
2023-09-25 13:26:42.428123,52386,48402,0,0,1
2023-09-25 13:26:44.425594,52416,48404,0,0,1
2023-09-25 13:26:46.419817,52446,48406,1,0,1
2023-09-25 13:26:48.415452,52476,48408,0,1,1
2023-09-25 13:26:50.411426,52506,48410,0,1,1
2023-09-25 13:26:52.414898,52536,48412,1,1,1
2023-09-25 13:26:54.407867,52566,48414,1,1,1
2023-09-25 13:26:56.405675,52596,48416,1,1,1
2023-09-25 13:26:58.400615,52626,48418,1,0,1
2023-09-25 13:27:00.397960,52656,48420,1,0,1
2023-09-25 13:27:02.392770,52686,48422,0,0,1
2023-09-25 13:27:04.389813,52716,48424,0,0,1
2023-09-25 13:27:06.383792,52746,48426,0,0,1
2023-09-25 13:27:08.380285,52776,48428,1,1,1
2023-09-25 13:27:10.374139,52806,48430,1,1,1
2023-09-25 13:27:12.378532,52836,48432,1,1,1
2023-09-25 13:27:14.371764,52866,48434,0,0,1
2023-09-25 13:27:16.369601,52896,48436,0,0,1
2023-09-25 13:27:18.363925,52926,48438,0,0,1
2023-09-25 13:27:20.361941,52956,48440,0,0,1
2023-09-25 13:27:22.355872,52986,48442,0,0,1
2023-09-25 13:27:24.353993,53016,48444,0,0,1
2023-09-25 13:27:26.348223,53046,48446,0,0,1
2023-09-25 13:27:28.343795,53076,48448,0,0,1
2023-09-25 13:27:30.339756,53106,48450,0,0,1
2023-09-25 13:27:32.341698,53136,48452,0,0,1
2023-09-25 13:27:34.335691,53166,48454,0,0,1
2023-09-25 13:27:36.333765,53196,48456,0,0,1
2023-09-25 13:27:38.328056,53226,48458,1,1,1
2023-09-25 13:27:40.325550,53256,48460,1,1,1
2023-09-25 13:27:42.319828,53286,48462,1,1,1
2023-09-25 13:27:44.317457,53316,48464,1,1,1
2023-09-25 13:27:46.312509,53346,48466,0,1,1
2023-09-25 13:27:48.307723,53376,48468,0,0,1
2023-09-25 13:27:50.302683,53406,48470,0,0,1
2023-09-25 13:27:52.305976,53436,48472,0,0,1
2023-09-25 13:27:54.299831,53466,48474,0,0,1
2023-09-25 13:27:56.297638,53496,48476,0,0,1
2023-09-25 13:27:58.291947,53526,48478,1,0,1
2023-09-25 13:28:00.290383,53556,48480,1,0,1
2023-09-25 13:28:02.283934,53586,48482,0,0,1
2023-09-25 13:28:04.282463,53616,48484,0,0,1
2023-09-25 13:28:06.276651,53646,48486,0,0,1
2023-09-25 13:28:08.272282,53676,48488,0,0,1
2023-09-25 13:28:10.266603,53706,48490,0,0,1
2023-09-25 13:28:12.269695,53736,48492,0,0,1
2023-09-25 13:28:14.263605,53766,48494,1,1,1
2023-09-25 13:28:16.262864,53796,48496,0,1,1
2023-09-25 13:28:18.255605,53826,48498,1,1,1
2023-09-25 13:28:20.254871,53856,48500,1,1,1
2023-09-25 13:28:22.247840,53886,48502,0,1,1
2023-09-25 13:28:24.247749,53916,48504,1,1,1
2023-09-25 13:28:26.240561,53946,48506,1,1,1
2023-09-25 13:28:28.235645,53976,48508,1,1,1
2023-09-25 13:28:30.230612,54006,48510,1,1,1
2023-09-25 13:28:32.233838,54036,48512,1,1,1
2023-09-25 13:28:34.227958,54066,48514,0,0,1
2023-09-25 13:28:36.226392,54096,48516,0,0,1
2023-09-25 13:28:38.219760,54126,48518,0,0,1
2023-09-25 13:28:40.219018,54156,48520,0,0,1
2023-09-25 13:28:42.212203,54186,48522,0,0,1
2023-09-25 13:28:44.209617,54216,48524,0,0,1
2023-09-25 13:28:46.204205,54246,48526,1,0,1
2023-09-25 13:28:48.200305,54276,48528,0,0,1
2023-09-25 13:28:50.193820,54306,48530,0,0,1
2023-09-25 13:28:52.197962,54336,48532,0,0,1
2023-09-25 13:28:54.191913,54366,48534,0,0,1
2023-09-25 13:28:56.189817,54396,48536,0,0,1
2023-09-25 13:28:58.184106,54426,48538,0,0,1
2023-09-25 13:29:00.182173,54456,48540,0,0,1
2023-09-25 13:29:02.175958,54486,48542,0,0,1
2023-09-25 13:29:04.173884,54516,48544,0,0,1
2023-09-25 13:29:06.168848,54546,48546,0,0,1
2023-09-25 13:29:08.155968,54576,48548,0,0,1
2023-09-25 13:29:10.158430,54606,48550,0,0,1
2023-09-25 13:29:12.162116,54636,48552,0,0,1
2023-09-25 13:29:14.156721,54666,48554,0,0,1
2023-09-25 13:29:16.155363,54696,48556,0,0,1
2023-09-25 13:29:18.148038,54726,48558,0,0,1
2023-09-25 13:29:20.146049,54756,48560,0,0,1
2023-09-25 13:29:22.139895,54786,48562,0,0,1
2023-09-25 13:29:24.137746,54816,48564,0,0,1
2023-09-25 13:29:26.132101,54846,48566,0,0,1
2023-09-25 13:29:28.125411,54876,48568,0,0,1
2023-09-25 13:29:30.119051,54906,48570,0,0,1
2023-09-25 13:29:32.125892,54936,48572,0,0,1
2023-09-25 13:29:34.120131,54966,48574,1,1,1
2023-09-25 13:29:36.117880,54996,48576,1,1,1
2023-09-25 13:29:38.113236,55026,48578,0,1,1
2023-09-25 13:29:40.110947,55056,48580,0,1,1
2023-09-25 13:29:42.103806,55086,48582,1,1,1
2023-09-25 13:29:44.102006,55116,48584,1,1,1
2023-09-25 13:29:46.096282,55146,48586,1,1,1
2023-09-25 13:29:48.088821,55176,48588,1,1,1
2023-09-25 13:29:50.083219,55206,48590,1,1,1
2023-09-25 13:29:52.089848,55236,48592,0,1,1
2023-09-25 13:29:54.084227,55266,48594,0,0,1
2023-09-25 13:29:56.082600,55296,48596,0,0,1
2023-09-25 13:29:58.075905,55326,48598,1,1,1
2023-09-25 13:30:00.074290,55356,48600,1,1,1
2023-09-25 13:30:02.068345,55386,48602,1,1,1
2023-09-25 13:30:04.065720,55416,48604,0,0,1
2023-09-25 13:30:06.060123,55446,48606,0,0,1
2023-09-25 13:30:08.052690,55476,48608,0,0,1
2023-09-25 13:30:10.048910,55506,48610,0,0,1
2023-09-25 13:30:12.053862,55536,48612,0,0,1
2023-09-25 13:30:14.047664,55566,48614,0,0,1
2023-09-25 13:30:16.045720,55596,48616,0,0,1
2023-09-25 13:30:18.039805,55626,48618,0,0,1
2023-09-25 13:30:20.037788,55656,48620,0,0,1
2023-09-25 13:30:22.032509,55686,48622,0,0,1
2023-09-25 13:30:24.029677,55716,48624,0,0,1
2023-09-25 13:30:26.023575,55746,48626,0,0,1
2023-09-25 13:30:28.015599,55776,48628,0,0,1
2023-09-25 13:30:30.010305,55806,48630,0,0,1
2023-09-25 13:30:32.017792,55836,48632,0,0,1
2023-09-25 13:30:34.012154,55866,48634,0,0,1
2023-09-25 13:30:36.010214,55896,48636,0,0,1
2023-09-25 13:30:38.004091,55926,48638,0,0,1
2023-09-25 13:30:40.001903,55956,48640,0,0,1
2023-09-25 13:30:41.996275,55986,48641,0,0,1
2023-09-25 13:30:43.994299,56016,48643,0,0,1
2023-09-25 13:30:45.988204,56046,48645,0,0,1
2023-09-25 13:30:47.980346,56076,48647,0,0,1
2023-09-25 13:30:49.973983,56106,48649,0,0,1
2023-09-25 13:30:51.981872,56136,48651,0,0,1
2023-09-25 13:30:53.975797,56166,48653,0,0,1
2023-09-25 13:30:55.973844,56196,48655,0,0,1
2023-09-25 13:30:57.968140,56226,48657,0,0,1
2023-09-25 13:30:59.966294,56256,48659,0,0,1
2023-09-25 13:31:01.959494,56286,48661,0,0,1
2023-09-25 13:31:03.957686,56316,48663,0,0,1
2023-09-25 13:31:05.952952,56346,48665,0,0,1
2023-09-25 13:31:07.943725,56376,48667,0,0,1
2023-09-25 13:31:09.933927,56406,48669,0,0,1
2023-09-25 13:31:11.945662,56436,48671,0,0,1
2023-09-25 13:31:13.939856,56466,48673,0,0,1
2023-09-25 13:31:15.937694,56496,48675,0,0,1
2023-09-25 13:31:17.931787,56526,48677,0,0,1
2023-09-25 13:31:19.929980,56556,48679,0,0,1
2023-09-25 13:31:21.924025,56586,48681,0,0,1
2023-09-25 13:31:23.921915,56616,48683,0,0,1
2023-09-25 13:31:25.916124,56646,48685,0,0,1
2023-09-25 13:31:27.907555,56676,48687,0,0,1
2023-09-25 13:31:29.898112,56706,48689,0,0,1
2023-09-25 13:31:31.910151,56736,48691,0,0,1
2023-09-25 13:31:33.904311,56766,48693,0,0,1
2023-09-25 13:31:35.902038,56796,48695,0,0,1
2023-09-25 13:31:37.895922,56826,48697,0,0,1
2023-09-25 13:31:39.893706,56856,48699,0,0,1
2023-09-25 13:31:41.888142,56886,48701,0,0,1
2023-09-25 13:31:43.886196,56916,48703,0,0,1
2023-09-25 13:31:45.880724,56946,48705,0,0,1
2023-09-25 13:31:47.871715,56976,48707,0,0,1
2023-09-25 13:31:49.862046,57006,48709,0,0,1
2023-09-25 13:31:51.873892,57036,48711,0,0,1
2023-09-25 13:31:53.867760,57066,48713,0,0,1
2023-09-25 13:31:55.865862,57096,48715,0,0,1
2023-09-25 13:31:57.860211,57126,48717,0,0,1
2023-09-25 13:31:59.858574,57156,48719,0,0,1
2023-09-25 13:32:01.851959,57186,48721,0,0,1
2023-09-25 13:32:03.850006,57216,48723,0,0,1
2023-09-25 13:32:05.843642,57246,48725,0,0,1
2023-09-25 13:32:07.835751,57276,48727,0,0,1
2023-09-25 13:32:09.826778,57306,48729,0,0,1
2023-09-25 13:32:11.837789,57336,48731,0,0,1
2023-09-25 13:32:13.831747,57366,48733,0,0,1
2023-09-25 13:32:15.831016,57396,48735,0,0,1
2023-09-25 13:32:17.823763,57426,48737,0,0,1
2023-09-25 13:32:19.823120,57456,48739,0,0,1
2023-09-25 13:32:21.815805,57486,48741,0,0,1
2023-09-25 13:32:23.818735,57516,48743,0,0,1
2023-09-25 13:32:25.808600,57546,48745,0,0,1
2023-09-25 13:32:27.800183,57576,48747,0,0,1
2023-09-25 13:32:29.792093,57606,48749,0,0,1
2023-09-25 13:32:31.798099,57636,48751,0,0,1
2023-09-25 13:32:33.796087,57666,48753,0,0,1
2023-09-25 13:32:35.793444,57696,48755,0,0,1
2023-09-25 13:32:37.788190,57726,48757,0,0,1
2023-09-25 13:32:39.786142,57756,48759,0,0,1
2023-09-25 13:32:41.780286,57786,48761,0,0,1
2023-09-25 13:32:43.777823,57816,48763,0,0,1
2023-09-25 13:32:45.771931,57846,48765,0,0,1
2023-09-25 13:32:47.763060,57876,48767,0,0,1
2023-09-25 13:32:49.756030,57906,48769,0,0,1
2023-09-25 13:32:51.761589,57936,48771,0,0,1
2023-09-25 13:32:53.760099,57966,48773,0,0,1
2023-09-25 13:32:55.757914,57996,48775,0,0,1
2023-09-25 13:32:57.752019,58026,48777,0,0,1
2023-09-25 13:32:59.749834,58056,48779,0,0,1
2023-09-25 13:33:01.743755,58086,48781,0,0,1
2023-09-25 13:33:03.741845,58116,48783,0,1,1
2023-09-25 13:33:05.735065,58146,48785,1,1,1
2023-09-25 13:33:07.596683,58185,48787,1,1,1
2023-09-25 13:33:09.525464,58242,48789,0,0,1
2023-09-25 13:33:11.501680,58301,48791,0,0,1
2023-09-25 13:33:13.462901,58360,48793,0,0,1
2023-09-25 13:33:15.433390,58419,48795,0,0,0
2023-09-25 13:33:17.394912,58478,48797,0,0,0
2023-09-25 13:33:19.366158,58537,48799,0,0,1
2023-09-25 13:33:21.327470,58596,48801,0,0,0
2023-09-25 13:33:23.293019,58655,48803,1,0,1
2023-09-25 13:33:25.255217,58714,48805,1,0,1
2023-09-25 13:33:27.221488,58773,48807,0,0,1
2023-09-25 13:33:29.187192,58832,48809,0,0,1
2023-09-25 13:33:31.154046,58891,48811,0,0,1
2023-09-25 13:33:33.105129,58950,48813,0,0,1
2023-09-25 13:33:35.075985,59009,48815,0,0,1
2023-09-25 13:33:37.047078,59068,48817,1,0,1
2023-09-25 13:33:39.013239,59127,48819,0,0,1
2023-09-25 13:33:40.979091,59186,48820,0,0,1
2023-09-25 13:33:42.945149,59245,48822,0,0,1
2023-09-25 13:33:44.907491,59304,48824,0,0,1
2023-09-25 13:33:46.872944,59363,48826,0,0,1
2023-09-25 13:33:48.839179,59422,48828,0,0,1
2023-09-25 13:33:50.805237,59481,48830,0,0,1
2023-09-25 13:33:52.757395,59540,48832,0,0,1
2023-09-25 13:33:54.727867,59599,48834,0,0,1
2023-09-25 13:33:56.699702,59658,48836,1,0,1
2023-09-25 13:33:58.666743,59717,48838,0,0,1
2023-09-25 13:34:00.627029,59776,48840,0,0,1
2023-09-25 13:34:02.597646,59835,48842,0,0,1
2023-09-25 13:34:04.559246,59894,48844,0,0,1
2023-09-25 13:34:06.525370,59953,48846,0,0,1
2023-09-25 13:34:08.490963,60012,48848,1,1,1
2023-09-25 13:34:10.457563,60071,48850,1,1,1
2023-09-25 13:34:12.409647,60130,48852,1,1,1
2023-09-25 13:34:14.380117,60189,48854,1,1,1
2023-09-25 13:34:16.352257,60248,48856,1,1,1
2023-09-25 13:34:18.317161,60307,48858,0,0,1
2023-09-25 13:34:20.279002,60366,48860,0,0,1
2023-09-25 13:34:22.249216,60425,48862,0,0,1
2023-09-25 13:34:24.211912,60484,48864,0,0,0
2023-09-25 13:34:26.177716,60543,48866,1,0,1
2023-09-25 13:34:28.143185,60602,48868,1,1,1
2023-09-25 13:34:30.109859,60661,48870,1,1,1
2023-09-25 13:34:32.071249,60720,48872,1,1,1
2023-09-25 13:34:34.027007,60779,48874,1,1,1
2023-09-25 13:34:35.993472,60838,48875,1,1,1
2023-09-25 13:34:37.969071,60897,48877,1,1,1
2023-09-25 13:34:39.931473,60956,48879,1,1,1
2023-09-25 13:34:41.901114,61015,48881,1,1,1
2023-09-25 13:34:43.863274,61074,48883,1,1,1
2023-09-25 13:34:45.829205,61133,48885,1,1,1
2023-09-25 13:34:47.795172,61192,48887,1,1,1
2023-09-25 13:34:49.761389,61251,48889,1,1,1
2023-09-25 13:34:51.723022,61310,48891,1,1,1
2023-09-25 13:34:53.679110,61369,48893,1,1,1
2023-09-25 13:34:55.655238,61428,48895,1,1,1
2023-09-25 13:34:57.622174,61487,48897,1,1,1
2023-09-25 13:34:59.583495,61546,48899,1,1,1
2023-09-25 13:35:01.552956,61605,48901,1,1,1
2023-09-25 13:35:03.516274,61664,48903,1,1,1
2023-09-25 13:35:05.482561,61723,48905,1,1,1
2023-09-25 13:35:07.442851,61782,48907,1,1,1
2023-09-25 13:35:09.413484,61841,48909,1,1,1
2023-09-25 13:35:11.376509,61900,48911,1,1,1
2023-09-25 13:35:13.331077,61959,48913,1,1,1
2023-09-25 13:35:15.307751,62018,48915,1,1,1
2023-09-25 13:35:17.273779,62077,48917,1,1,1
2023-09-25 13:35:19.235202,62136,48919,1,1,1
2023-09-25 13:35:21.201231,62195,48921,1,1,1
2023-09-25 13:35:23.167326,62254,48923,0,1,1
2023-09-25 13:35:25.138325,62313,48925,1,1,1
2023-09-25 13:35:27.095250,62372,48927,1,1,1
2023-09-25 13:35:29.064891,62431,48929,0,0,1
2023-09-25 13:35:31.027232,62490,48931,0,0,0
2023-09-25 13:35:32.993198,62549,48932,0,0,1
2023-09-25 13:35:34.949268,62608,48934,1,1,1
2023-09-25 13:35:36.919435,62667,48936,1,1,1
2023-09-25 13:35:38.887344,62726,48938,1,0,1
2023-09-25 13:35:40.853207,62785,48940,0,0,0
2023-09-25 13:35:42.818904,62844,48942,0,0,0
2023-09-25 13:35:44.784886,62903,48944,0,0,1
2023-09-25 13:35:46.747227,62962,48946,0,0,1
2023-09-25 13:35:48.717320,63021,48948,0,1,1
2023-09-25 13:35:50.679126,63080,48950,0,1,1
2023-09-25 13:35:52.645606,63139,48952,1,1,1
2023-09-25 13:35:54.606971,63198,48954,0,1,1
2023-09-25 13:35:56.576957,63257,48956,1,1,1
2023-09-25 13:35:58.530110,63316,48958,0,1,1
2023-09-25 13:36:00.495451,63375,48960,1,1,1
2023-09-25 13:36:02.471854,63434,48962,1,1,1
2023-09-25 13:36:04.437624,63493,48964,1,0,1
2023-09-25 13:36:06.400255,63552,48966,0,0,1
2023-09-25 13:36:08.364961,63611,48968,0,1,1
2023-09-25 13:36:10.330741,63670,48970,1,1,1
2023-09-25 13:36:12.298232,63729,48972,1,1,1
2023-09-25 13:36:14.260233,63788,48974,0,1,1
2023-09-25 13:36:16.229342,63847,48976,0,1,1
2023-09-25 13:36:18.181465,63906,48978,1,0,1
2023-09-25 13:36:20.152535,63965,48980,0,0,1
2023-09-25 13:36:22.119189,64024,48982,0,0,1
2023-09-25 13:36:24.089352,64083,48984,0,1,0
2023-09-25 13:36:26.050995,64142,48986,1,1,1
2023-09-25 13:36:28.017167,64201,48988,0,0,1
2023-09-25 13:36:29.983188,64260,48989,0,0,1
2023-09-25 13:36:31.948829,64319,48991,1,0,1
2023-09-25 13:36:33.910937,64378,48993,1,0,1
2023-09-25 13:36:35.881520,64437,48995,1,0,1
2023-09-25 13:36:37.843729,64496,48997,0,0,1
2023-09-25 13:36:39.799146,64555,48999,0,0,1
2023-09-25 13:36:41.761222,64614,49001,0,0,1
2023-09-25 13:36:43.740874,64673,49003,1,0,1
2023-09-25 13:36:45.703317,64732,49005,0,0,1
2023-09-25 13:36:47.673189,64791,49007,0,0,1
2023-09-25 13:36:49.635296,64850,49009,1,0,1
2023-09-25 13:36:51.601458,64909,49011,0,0,1
2023-09-25 13:36:53.563437,64968,49013,0,1,1
2023-09-25 13:36:55.532977,65027,49015,0,1,1
2023-09-25 13:36:57.495466,65086,49017,1,1,1
2023-09-25 13:36:59.451568,65145,49019,0,0,0
2023-09-25 13:37:01.423691,65204,49021,0,0,1
2023-09-25 13:37:03.388431,65263,49023,0,0,1
2023-09-25 13:37:05.355342,65322,49025,0,0,1
2023-09-25 13:37:07.321509,65381,49027,0,0,1
2023-09-25 13:37:09.287327,65440,49029,1,0,1
2023-09-25 13:37:11.254262,65499,49031,1,0,1
2023-09-25 13:37:13.215321,65558,49033,0,0,0
2023-09-25 13:37:15.182026,65617,49035,1,0,1
2023-09-25 13:37:17.146955,65676,49037,0,0,1
2023-09-25 13:37:19.113593,65735,49039,1,1,1
2023-09-25 13:37:21.076276,65794,49041,0,1,1
2023-09-25 13:37:23.036323,65853,49043,1,1,1
2023-09-25 13:37:24.997372,65912,49044,1,1,1
2023-09-25 13:37:26.973727,65971,49046,1,1,1
2023-09-25 13:37:28.935000,66030,49048,1,1,1
2023-09-25 13:37:30.905571,66089,49050,1,1,1
2023-09-25 13:37:32.867169,66148,49052,1,1,1
2023-09-25 13:37:34.833199,66207,49054,1,1,1
2023-09-25 13:37:36.799223,66266,49056,1,1,1
2023-09-25 13:37:38.766237,66325,49058,1,1,1
2023-09-25 13:37:40.727073,66384,49060,1,1,1
2023-09-25 13:37:42.683094,66443,49062,1,1,1
2023-09-25 13:37:44.656108,66502,49064,1,1,1
2023-09-25 13:37:46.625014,66561,49066,1,1,1
2023-09-25 13:37:48.587295,66620,49068,1,1,1
2023-09-25 13:37:50.557494,66679,49070,1,1,1
2023-09-25 13:37:52.519208,66738,49072,1,1,1
2023-09-25 13:37:54.485695,66797,49074,1,1,1
2023-09-25 13:37:56.446896,66856,49076,1,1,1
2023-09-25 13:37:58.417152,66915,49078,1,1,1
2023-09-25 13:38:00.379078,66974,49080,1,1,1
2023-09-25 13:38:02.335366,67033,49082,1,1,1
2023-09-25 13:38:04.312192,67092,49084,1,1,1
2023-09-25 13:38:06.277265,67151,49086,1,1,1
2023-09-25 13:38:08.239215,67210,49088,1,1,1
2023-09-25 13:38:10.209543,67269,49090,1,1,1
2023-09-25 13:38:12.172480,67328,49092,1,1,1
2023-09-25 13:38:14.137241,67387,49094,1,1,1
2023-09-25 13:38:16.099175,67446,49096,1,1,1
2023-09-25 13:38:18.069191,67505,49098,1,1,1
2023-09-25 13:38:20.031324,67564,49100,1,1,1
2023-09-25 13:38:21.987296,67623,49101,1,1,1
2023-09-25 13:38:23.963337,67682,49103,1,1,1
2023-09-25 13:38:25.928904,67741,49105,1,1,1
2023-09-25 13:38:27.890893,67800,49107,1,1,1
2023-09-25 13:38:29.857870,67859,49109,1,1,1
2023-09-25 13:38:31.823297,67918,49111,1,1,1
2023-09-25 13:38:33.790966,67977,49113,1,1,1
2023-09-25 13:38:35.751844,68036,49115,1,1,1
2023-09-25 13:38:37.721119,68095,49117,1,1,1
2023-09-25 13:38:39.683155,68154,49119,1,1,1
2023-09-25 13:38:41.639664,68213,49121,1,1,1
2023-09-25 13:38:43.615925,68272,49123,1,1,1
2023-09-25 13:38:45.581112,68331,49125,1,1,1
2023-09-25 13:38:47.543059,68390,49127,1,1,1
2023-09-25 13:38:49.509721,68449,49129,1,1,1
2023-09-25 13:38:51.475265,68508,49131,1,1,1
2023-09-25 13:38:53.441190,68567,49133,1,1,1
2023-09-25 13:38:55.403170,68626,49135,1,1,1
2023-09-25 13:38:57.372929,68685,49137,1,1,1
2023-09-25 13:38:59.335209,68744,49139,1,1,1
2023-09-25 13:39:01.291824,68803,49141,1,1,1
2023-09-25 13:39:03.263617,68862,49143,1,1,1
2023-09-25 13:39:05.233203,68921,49145,1,1,1
2023-09-25 13:39:07.195205,68980,49147,1,1,1
2023-09-25 13:39:09.161201,69039,49149,1,1,1
2023-09-25 13:39:11.129092,69098,49151,1,1,1
2023-09-25 13:39:13.093122,69157,49153,0,1,1
2023-09-25 13:39:15.055821,69216,49155,0,1,0
2023-09-25 13:39:17.021288,69275,49157,1,1,1
2023-09-25 13:39:18.987174,69334,49158,1,1,1
2023-09-25 13:39:20.953202,69393,49160,1,1,1
2023-09-25 13:39:22.905474,69452,49162,1,1,1
2023-09-25 13:39:24.874619,69511,49164,1,1,1
2023-09-25 13:39:26.847197,69570,49166,1,1,1
2023-09-25 13:39:28.814906,69629,49168,1,1,1
2023-09-25 13:39:30.779866,69688,49170,1,1,1
2023-09-25 13:39:32.745634,69747,49172,1,1,1
2023-09-25 13:39:34.707602,69806,49174,1,1,1
2023-09-25 13:39:36.673276,69865,49176,1,1,1
2023-09-25 13:39:38.639039,69924,49178,1,1,1
2023-09-25 13:39:40.605020,69983,49180,1,1,1
2023-09-25 13:39:42.557354,70042,49182,0,1,1
2023-09-25 13:39:44.527550,70101,49184,0,0,1
2023-09-25 13:39:46.499059,70160,49186,0,0,0
2023-09-25 13:39:48.465637,70219,49188,0,0,1
2023-09-25 13:39:50.427624,70278,49190,0,0,1
2023-09-25 13:39:52.397037,70337,49192,0,0,0
2023-09-25 13:39:54.359106,70396,49194,0,1,1
2023-09-25 13:39:56.325060,70455,49196,1,1,1
2023-09-25 13:39:58.290903,70514,49198,1,1,1
2023-09-25 13:40:00.257428,70573,49200,1,1,1
2023-09-25 13:40:02.218949,70632,49202,1,1,1
2023-09-25 13:40:04.185799,70691,49204,1,1,1
2023-09-25 13:40:06.144656,70750,49206,1,1,1
2023-09-25 13:40:08.107985,70809,49208,0,0,1
2023-09-25 13:40:10.085753,70868,49210,0,0,1
2023-09-25 13:40:12.049160,70927,49212,0,0,1
2023-09-25 13:40:14.011212,70986,49214,0,0,1
2023-09-25 13:40:15.977268,71045,49215,0,0,1
2023-09-25 13:40:17.938884,71104,49217,0,0,0
2023-09-25 13:40:19.910425,71163,49219,0,0,0
